,date,month,hour,rate,weekday,min_c,max_c,rain,snow
3847,2019-06-10,6,07,26,월,15.7,21.9,1,0
3848,2019-06-10,6,08,1,월,15.7,21.9,1,0
3849,2019-06-10,6,09,11,월,15.7,21.9,1,0
3850,2019-06-10,6,10,1,월,15.7,21.9,1,0
3851,2019-06-10,6,11,0,월,15.7,21.9,1,0
3852,2019-06-10,6,12,41,월,15.7,21.9,1,0
3853,2019-06-10,6,13,60,월,15.7,21.9,1,0
3854,2019-06-10,6,14,60,월,15.7,21.9,1,0
3855,2019-06-10,6,15,21,월,15.7,21.9,1,0
3856,2019-06-10,6,16,47,월,15.7,21.9,1,0
3857,2019-06-10,6,17,60,월,15.7,21.9,1,0
3858,2019-06-10,6,18,54,월,15.7,21.9,1,0
3859,2019-06-10,6,19,1,월,15.7,21.9,1,0
3860,2019-06-10,6,20,0,월,15.7,21.9,1,0
3861,2019-06-10,6,21,3,월,15.7,21.9,1,0
3862,2019-06-10,6,22,6,월,15.7,21.9,1,0
3863,2019-06-10,6,23,4,월,15.7,21.9,1,0
3864,2019-06-11,6,00,1,화,15.5,26.1,0,0
3865,2019-06-11,6,01,9,화,15.5,26.1,0,0
3866,2019-06-11,6,02,0,화,15.5,26.1,0,0
3867,2019-06-11,6,03,0,화,15.5,26.1,0,0
3868,2019-06-11,6,04,48,화,15.5,26.1,0,0
3869,2019-06-11,6,05,60,화,15.5,26.1,0,0
3870,2019-06-11,6,06,4,화,15.5,26.1,0,0
3871,2019-06-11,6,07,13,화,15.5,26.1,0,0
3872,2019-06-11,6,08,7,화,15.5,26.1,0,0
3873,2019-06-11,6,09,0,화,15.5,26.1,0,0
3874,2019-06-11,6,10,8,화,15.5,26.1,0,0
3875,2019-06-11,6,11,4,화,15.5,26.1,0,0
3876,2019-06-11,6,12,8,화,15.5,26.1,0,0
3877,2019-06-11,6,13,46,화,15.5,26.1,0,0
3878,2019-06-11,6,14,4,화,15.5,26.1,0,0
3879,2019-06-11,6,15,17,화,15.5,26.1,0,0
3880,2019-06-11,6,16,17,화,15.5,26.1,0,0
3881,2019-06-11,6,17,19,화,15.5,26.1,0,0
3882,2019-06-11,6,18,21,화,15.5,26.1,0,0
3883,2019-06-11,6,19,8,화,15.5,26.1,0,0
3884,2019-06-11,6,20,4,화,15.5,26.1,0,0
3885,2019-06-11,6,21,3,화,15.5,26.1,0,0
3886,2019-06-11,6,22,7,화,15.5,26.1,0,0
3887,2019-06-11,6,23,3,화,15.5,26.1,0,0
3888,2019-06-12,6,00,37,수,16.1,26.4,0,0
3889,2019-06-12,6,01,8,수,16.1,26.4,0,0
3890,2019-06-12,6,02,58,수,16.1,26.4,0,0
3891,2019-06-12,6,03,59,수,16.1,26.4,0,0
3892,2019-06-12,6,04,0,수,16.1,26.4,0,0
3893,2019-06-12,6,05,0,수,16.1,26.4,0,0
3894,2019-06-12,6,06,4,수,16.1,26.4,0,0
3895,2019-06-12,6,07,0,수,16.1,26.4,0,0
3896,2019-06-12,6,08,21,수,16.1,26.4,0,0
3897,2019-06-12,6,09,10,수,16.1,26.4,0,0
3898,2019-06-12,6,10,45,수,16.1,26.4,0,0
3899,2019-06-12,6,11,11,수,16.1,26.4,0,0
3900,2019-06-12,6,12,8,수,16.1,26.4,0,0
3901,2019-06-12,6,13,8,수,16.1,26.4,0,0
3902,2019-06-12,6,14,5,수,16.1,26.4,0,0
3903,2019-06-12,6,15,7,수,16.1,26.4,0,0
3904,2019-06-12,6,16,4,수,16.1,26.4,0,0
3905,2019-06-12,6,17,2,수,16.1,26.4,0,0
3906,2019-06-12,6,18,3,수,16.1,26.4,0,0
3907,2019-06-12,6,19,6,수,16.1,26.4,0,0
3908,2019-06-12,6,20,9,수,16.1,26.4,0,0
3909,2019-06-12,6,21,13,수,16.1,26.4,0,0
3910,2019-06-12,6,22,7,수,16.1,26.4,0,0
3911,2019-06-12,6,23,60,수,16.1,26.4,0,0
3912,2019-06-13,6,00,15,목,16.6,28.8,0,0
3913,2019-06-13,6,01,16,목,16.6,28.8,0,0
3914,2019-06-13,6,02,0,목,16.6,28.8,0,0
3915,2019-06-13,6,03,0,목,16.6,28.8,0,0
3916,2019-06-13,6,04,1,목,16.6,28.8,0,0
3917,2019-06-13,6,05,2,목,16.6,28.8,0,0
3918,2019-06-13,6,06,4,목,16.6,28.8,0,0
3919,2019-06-13,6,07,0,목,16.6,28.8,0,0
3920,2019-06-13,6,08,31,목,16.6,28.8,0,0
3921,2019-06-13,6,09,3,목,16.6,28.8,0,0
3922,2019-06-13,6,10,28,목,16.6,28.8,0,0
3923,2019-06-13,6,11,60,목,16.6,28.8,0,0
3924,2019-06-13,6,12,60,목,16.6,28.8,0,0
3925,2019-06-13,6,13,37,목,16.6,28.8,0,0
3926,2019-06-13,6,14,1,목,16.6,28.8,0,0
3927,2019-06-13,6,15,26,목,16.6,28.8,0,0
3928,2019-06-13,6,16,10,목,16.6,28.8,0,0
3929,2019-06-13,6,17,1,목,16.6,28.8,0,0
3930,2019-06-13,6,18,18,목,16.6,28.8,0,0
3931,2019-06-13,6,19,2,목,16.6,28.8,0,0
3932,2019-06-13,6,20,44,목,16.6,28.8,0,0
3933,2019-06-13,6,21,5,목,16.6,28.8,0,0
3934,2019-06-13,6,22,17,목,16.6,28.8,0,0
3935,2019-06-13,6,23,7,목,16.6,28.8,0,0
3936,2019-06-14,6,00,17,금,19.1,28.4,0,0
3937,2019-06-14,6,01,6,금,19.1,28.4,0,0
3938,2019-06-14,6,02,3,금,19.1,28.4,0,0
3939,2019-06-14,6,03,48,금,19.1,28.4,0,0
3940,2019-06-14,6,04,50,금,19.1,28.4,0,0
3941,2019-06-14,6,05,28,금,19.1,28.4,0,0
3942,2019-06-14,6,06,13,금,19.1,28.4,0,0
3943,2019-06-14,6,07,5,금,19.1,28.4,0,0
3944,2019-06-14,6,08,22,금,19.1,28.4,0,0
3945,2019-06-14,6,09,1,금,19.1,28.4,0,0
3946,2019-06-14,6,10,7,금,19.1,28.4,0,0
3947,2019-06-14,6,11,10,금,19.1,28.4,0,0
3948,2019-06-14,6,12,33,금,19.1,28.4,0,0
3949,2019-06-14,6,13,15,금,19.1,28.4,0,0
3950,2019-06-14,6,14,14,금,19.1,28.4,0,0
3951,2019-06-14,6,15,2,금,19.1,28.4,0,0
3952,2019-06-14,6,16,1,금,19.1,28.4,0,0
3953,2019-06-14,6,17,4,금,19.1,28.4,0,0
3954,2019-06-14,6,18,21,금,19.1,28.4,0,0
3955,2019-06-14,6,19,23,금,19.1,28.4,0,0
3956,2019-06-14,6,20,12,금,19.1,28.4,0,0
3957,2019-06-14,6,21,3,금,19.1,28.4,0,0
3958,2019-06-14,6,22,2,금,19.1,28.4,0,0
3959,2019-06-14,6,23,13,금,19.1,28.4,0,0
3960,2019-06-15,6,00,3,토,17.9,27.4,1,0
3961,2019-06-15,6,01,6,토,17.9,27.4,1,0
3962,2019-06-15,6,02,0,토,17.9,27.4,1,0
3963,2019-06-15,6,03,3,토,17.9,27.4,1,0
3964,2019-06-15,6,04,25,토,17.9,27.4,1,0
3965,2019-06-15,6,05,60,토,17.9,27.4,1,0
3966,2019-06-15,6,06,60,토,17.9,27.4,1,0
3967,2019-06-15,6,07,35,토,17.9,27.4,1,0
3968,2019-06-15,6,08,3,토,17.9,27.4,1,0
3969,2019-06-15,6,09,15,토,17.9,27.4,1,0
3970,2019-06-15,6,10,8,토,17.9,27.4,1,0
3971,2019-06-15,6,11,1,토,17.9,27.4,1,0
3972,2019-06-15,6,12,10,토,17.9,27.4,1,0
3973,2019-06-15,6,13,4,토,17.9,27.4,1,0
3974,2019-06-15,6,14,32,토,17.9,27.4,1,0
3975,2019-06-15,6,15,27,토,17.9,27.4,1,0
3976,2019-06-15,6,16,1,토,17.9,27.4,1,0
3977,2019-06-15,6,17,19,토,17.9,27.4,1,0
3978,2019-06-15,6,18,18,토,17.9,27.4,1,0
3979,2019-06-15,6,19,2,토,17.9,27.4,1,0
3980,2019-06-15,6,20,4,토,17.9,27.4,1,0
3981,2019-06-15,6,21,9,토,17.9,27.4,1,0
3982,2019-06-15,6,22,2,토,17.9,27.4,1,0
3983,2019-06-15,6,23,7,토,17.9,27.4,1,0
3984,2019-06-16,6,00,3,일,16.1,27.2,0,0
3985,2019-06-16,6,01,1,일,16.1,27.2,0,0
3986,2019-06-16,6,02,0,일,16.1,27.2,0,0
3987,2019-06-16,6,03,5,일,16.1,27.2,0,0
3988,2019-06-16,6,04,11,일,16.1,27.2,0,0
3989,2019-06-16,6,05,23,일,16.1,27.2,0,0
3990,2019-06-16,6,06,2,일,16.1,27.2,0,0
3991,2019-06-16,6,07,2,일,16.1,27.2,0,0
3992,2019-06-16,6,08,27,일,16.1,27.2,0,0
3993,2019-06-16,6,09,10,일,16.1,27.2,0,0
3994,2019-06-16,6,10,2,일,16.1,27.2,0,0
3995,2019-06-16,6,11,16,일,16.1,27.2,0,0
3996,2019-06-16,6,12,3,일,16.1,27.2,0,0
3997,2019-06-16,6,13,3,일,16.1,27.2,0,0
3998,2019-06-16,6,14,37,일,16.1,27.2,0,0
3999,2019-06-16,6,15,25,일,16.1,27.2,0,0
4000,2019-06-16,6,16,21,일,16.1,27.2,0,0
4001,2019-06-16,6,17,25,일,16.1,27.2,0,0
4002,2019-06-16,6,18,32,일,16.1,27.2,0,0
4003,2019-06-16,6,19,13,일,16.1,27.2,0,0
4004,2019-06-16,6,20,5,일,16.1,27.2,0,0
4005,2019-06-16,6,21,2,일,16.1,27.2,0,0
4006,2019-06-16,6,22,9,일,16.1,27.2,0,0
4007,2019-06-16,6,23,1,일,16.1,27.2,0,0
4008,2019-06-17,6,00,2,월,18.1,26.2,0,0
4009,2019-06-17,6,01,2,월,18.1,26.2,0,0
4010,2019-06-17,6,02,44,월,18.1,26.2,0,0
4011,2019-06-17,6,03,3,월,18.1,26.2,0,0
4012,2019-06-17,6,04,0,월,18.1,26.2,0,0
4013,2019-06-17,6,05,2,월,18.1,26.2,0,0
4014,2019-06-17,6,06,0,월,18.1,26.2,0,0
4015,2019-06-17,6,07,3,월,18.1,26.2,0,0
4016,2019-06-17,6,08,12,월,18.1,26.2,0,0
4017,2019-06-17,6,09,3,월,18.1,26.2,0,0
4018,2019-06-17,6,10,6,월,18.1,26.2,0,0
4019,2019-06-17,6,11,13,월,18.1,26.2,0,0
4020,2019-06-17,6,12,7,월,18.1,26.2,0,0
4021,2019-06-17,6,13,3,월,18.1,26.2,0,0
4022,2019-06-17,6,14,29,월,18.1,26.2,0,0
4023,2019-06-17,6,15,60,월,18.1,26.2,0,0
4024,2019-06-17,6,16,60,월,18.1,26.2,0,0
4025,2019-06-17,6,17,35,월,18.1,26.2,0,0
4026,2019-06-17,6,18,4,월,18.1,26.2,0,0
4027,2019-06-17,6,19,5,월,18.1,26.2,0,0
4028,2019-06-17,6,20,4,월,18.1,26.2,0,0
4029,2019-06-17,6,21,15,월,18.1,26.2,0,0
4030,2019-06-17,6,22,7,월,18.1,26.2,0,0
4031,2019-06-17,6,23,4,월,18.1,26.2,0,0
4032,2019-06-18,6,00,0,화,17.0,24.8,1,0
4033,2019-06-18,6,01,0,화,17.0,24.8,1,0
4034,2019-06-18,6,02,3,화,17.0,24.8,1,0
4035,2019-06-18,6,03,0,화,17.0,24.8,1,0
4036,2019-06-18,6,04,8,화,17.0,24.8,1,0
4037,2019-06-18,6,05,7,화,17.0,24.8,1,0
4038,2019-06-18,6,06,8,화,17.0,24.8,1,0
4039,2019-06-18,6,07,13,화,17.0,24.8,1,0
4040,2019-06-18,6,08,8,화,17.0,24.8,1,0
4041,2019-06-18,6,09,6,화,17.0,24.8,1,0
4042,2019-06-18,6,10,3,화,17.0,24.8,1,0
4043,2019-06-18,6,11,0,화,17.0,24.8,1,0
4044,2019-06-18,6,12,25,화,17.0,24.8,1,0
4045,2019-06-18,6,13,15,화,17.0,24.8,1,0
4046,2019-06-18,6,14,60,화,17.0,24.8,1,0
4047,2019-06-18,6,15,60,화,17.0,24.8,1,0
4048,2019-06-18,6,16,40,화,17.0,24.8,1,0
4049,2019-06-18,6,17,21,화,17.0,24.8,1,0
4050,2019-06-18,6,18,6,화,17.0,24.8,1,0
4051,2019-06-18,6,19,4,화,17.0,24.8,1,0
4052,2019-06-18,6,20,1,화,17.0,24.8,1,0
4053,2019-06-18,6,21,5,화,17.0,24.8,1,0
4054,2019-06-18,6,22,28,화,17.0,24.8,1,0
4055,2019-06-18,6,23,17,화,17.0,24.8,1,0
4056,2019-06-19,6,00,17,수,18.9,25.4,1,0
4057,2019-06-19,6,01,2,수,18.9,25.4,1,0
4058,2019-06-19,6,02,2,수,18.9,25.4,1,0
4059,2019-06-19,6,03,0,수,18.9,25.4,1,0
4060,2019-06-19,6,04,0,수,18.9,25.4,1,0
4061,2019-06-19,6,05,3,수,18.9,25.4,1,0
4062,2019-06-19,6,06,7,수,18.9,25.4,1,0
4063,2019-06-19,6,07,13,수,18.9,25.4,1,0
4064,2019-06-19,6,08,19,수,18.9,25.4,1,0
4065,2019-06-19,6,09,1,수,18.9,25.4,1,0
4066,2019-06-19,6,10,0,수,18.9,25.4,1,0
4067,2019-06-19,6,11,27,수,18.9,25.4,1,0
4068,2019-06-19,6,12,7,수,18.9,25.4,1,0
4069,2019-06-19,6,13,56,수,18.9,25.4,1,0
4070,2019-06-19,6,14,60,수,18.9,25.4,1,0
4071,2019-06-19,6,15,46,수,18.9,25.4,1,0
4072,2019-06-19,6,16,4,수,18.9,25.4,1,0
4073,2019-06-19,6,17,6,수,18.9,25.4,1,0
4074,2019-06-19,6,18,28,수,18.9,25.4,1,0
4075,2019-06-19,6,19,16,수,18.9,25.4,1,0
4076,2019-06-19,6,20,3,수,18.9,25.4,1,0
4077,2019-06-19,6,21,4,수,18.9,25.4,1,0
4078,2019-06-19,6,22,23,수,18.9,25.4,1,0
4079,2019-06-19,6,23,21,수,18.9,25.4,1,0
4080,2019-06-20,6,00,11,목,19.8,27.8,0,0
4081,2019-06-20,6,01,3,목,19.8,27.8,0,0
4082,2019-06-20,6,02,0,목,19.8,27.8,0,0
4083,2019-06-20,6,03,0,목,19.8,27.8,0,0
4084,2019-06-20,6,04,0,목,19.8,27.8,0,0
4085,2019-06-20,6,05,0,목,19.8,27.8,0,0
4086,2019-06-20,6,06,21,목,19.8,27.8,0,0
4087,2019-06-20,6,07,18,목,19.8,27.8,0,0
4088,2019-06-20,6,08,36,목,19.8,27.8,0,0
4089,2019-06-20,6,09,37,목,19.8,27.8,0,0
4090,2019-06-20,6,10,16,목,19.8,27.8,0,0
4091,2019-06-20,6,11,11,목,19.8,27.8,0,0
4092,2019-06-20,6,12,9,목,19.8,27.8,0,0
4093,2019-06-20,6,13,6,목,19.8,27.8,0,0
4094,2019-06-20,6,14,18,목,19.8,27.8,0,0
4095,2019-06-20,6,15,7,목,19.8,27.8,0,0
4096,2019-06-20,6,16,8,목,19.8,27.8,0,0
4097,2019-06-20,6,17,15,목,19.8,27.8,0,0
4098,2019-06-20,6,18,0,목,19.8,27.8,0,0
4099,2019-06-20,6,19,16,목,19.8,27.8,0,0
4100,2019-06-20,6,20,35,목,19.8,27.8,0,0
4101,2019-06-20,6,21,2,목,19.8,27.8,0,0
4102,2019-06-20,6,22,8,목,19.8,27.8,0,0
4103,2019-06-20,6,23,12,목,19.8,27.8,0,0
4104,2019-06-21,6,00,18,금,19.4,26.1,1,0
4105,2019-06-21,6,01,5,금,19.4,26.1,1,0
4106,2019-06-21,6,02,2,금,19.4,26.1,1,0
4107,2019-06-21,6,03,3,금,19.4,26.1,1,0
4108,2019-06-21,6,04,0,금,19.4,26.1,1,0
4109,2019-06-21,6,05,2,금,19.4,26.1,1,0
4110,2019-06-21,6,06,7,금,19.4,26.1,1,0
4111,2019-06-21,6,07,29,금,19.4,26.1,1,0
4112,2019-06-21,6,08,6,금,19.4,26.1,1,0
4113,2019-06-21,6,09,13,금,19.4,26.1,1,0
4114,2019-06-21,6,10,4,금,19.4,26.1,1,0
4115,2019-06-21,6,11,9,금,19.4,26.1,1,0
4116,2019-06-21,6,12,9,금,19.4,26.1,1,0
4117,2019-06-21,6,13,1,금,19.4,26.1,1,0
4118,2019-06-21,6,14,10,금,19.4,26.1,1,0
4119,2019-06-21,6,15,11,금,19.4,26.1,1,0
4120,2019-06-21,6,16,6,금,19.4,26.1,1,0
4121,2019-06-21,6,17,2,금,19.4,26.1,1,0
4122,2019-06-21,6,18,4,금,19.4,26.1,1,0
4123,2019-06-21,6,19,1,금,19.4,26.1,1,0
4124,2019-06-21,6,20,2,금,19.4,26.1,1,0
4125,2019-06-21,6,21,6,금,19.4,26.1,1,0
4126,2019-06-21,6,22,9,금,19.4,26.1,1,0
4127,2019-06-21,6,23,26,금,19.4,26.1,1,0
4128,2019-06-22,6,00,23,토,17.7,30.6,0,0
4129,2019-06-22,6,01,2,토,17.7,30.6,0,0
4130,2019-06-22,6,02,0,토,17.7,30.6,0,0
4131,2019-06-22,6,03,0,토,17.7,30.6,0,0
4132,2019-06-22,6,04,0,토,17.7,30.6,0,0
4133,2019-06-22,6,05,4,토,17.7,30.6,0,0
4134,2019-06-22,6,06,4,토,17.7,30.6,0,0
4135,2019-06-22,6,07,0,토,17.7,30.6,0,0
4136,2019-06-22,6,08,8,토,17.7,30.6,0,0
4137,2019-06-22,6,09,6,토,17.7,30.6,0,0
4138,2019-06-22,6,10,14,토,17.7,30.6,0,0
4139,2019-06-22,6,11,13,토,17.7,30.6,0,0
4140,2019-06-22,6,12,16,토,17.7,30.6,0,0
4141,2019-06-22,6,13,15,토,17.7,30.6,0,0
4142,2019-06-22,6,14,7,토,17.7,30.6,0,0
4143,2019-06-22,6,15,1,토,17.7,30.6,0,0
4144,2019-06-22,6,16,22,토,17.7,30.6,0,0
4145,2019-06-22,6,17,2,토,17.7,30.6,0,0
4146,2019-06-22,6,18,0,토,17.7,30.6,0,0
4147,2019-06-22,6,19,13,토,17.7,30.6,0,0
4148,2019-06-22,6,20,14,토,17.7,30.6,0,0
4149,2019-06-22,6,21,7,토,17.7,30.6,0,0
4150,2019-06-22,6,22,18,토,17.7,30.6,0,0
4151,2019-06-22,6,23,8,토,17.7,30.6,0,0
4152,2019-06-23,6,00,2,일,19.1,31.0,0,0
4153,2019-06-23,6,01,1,일,19.1,31.0,0,0
4154,2019-06-23,6,02,27,일,19.1,31.0,0,0
4155,2019-06-23,6,03,0,일,19.1,31.0,0,0
4156,2019-06-23,6,04,0,일,19.1,31.0,0,0
4157,2019-06-23,6,05,15,일,19.1,31.0,0,0
4158,2019-06-23,6,06,5,일,19.1,31.0,0,0
4159,2019-06-23,6,07,7,일,19.1,31.0,0,0
4160,2019-06-23,6,08,37,일,19.1,31.0,0,0
4161,2019-06-23,6,09,14,일,19.1,31.0,0,0
4162,2019-06-23,6,10,18,일,19.1,31.0,0,0
4163,2019-06-23,6,11,6,일,19.1,31.0,0,0
4164,2019-06-23,6,12,3,일,19.1,31.0,0,0
4165,2019-06-23,6,13,10,일,19.1,31.0,0,0
4166,2019-06-23,6,14,17,일,19.1,31.0,0,0
4167,2019-06-23,6,15,30,일,19.1,31.0,0,0
4168,2019-06-23,6,16,27,일,19.1,31.0,0,0
4169,2019-06-23,6,17,11,일,19.1,31.0,0,0
4170,2019-06-23,6,18,4,일,19.1,31.0,0,0
4171,2019-06-23,6,19,9,일,19.1,31.0,0,0
4172,2019-06-23,6,20,24,일,19.1,31.0,0,0
4173,2019-06-23,6,21,2,일,19.1,31.0,0,0
4174,2019-06-23,6,22,10,일,19.1,31.0,0,0
4175,2019-06-23,6,23,5,일,19.1,31.0,0,0
4176,2019-06-24,6,00,2,월,20.9,30.9,0,0
4177,2019-06-24,6,01,5,월,20.9,30.9,0,0
4178,2019-06-24,6,02,2,월,20.9,30.9,0,0
4179,2019-06-24,6,03,3,월,20.9,30.9,0,0
4180,2019-06-24,6,04,3,월,20.9,30.9,0,0
4181,2019-06-24,6,05,0,월,20.9,30.9,0,0
4182,2019-06-24,6,06,0,월,20.9,30.9,0,0
4183,2019-06-24,6,07,2,월,20.9,30.9,0,0
4184,2019-06-24,6,08,6,월,20.9,30.9,0,0
4185,2019-06-24,6,09,31,월,20.9,30.9,0,0
4186,2019-06-24,6,10,14,월,20.9,30.9,0,0
4187,2019-06-24,6,11,4,월,20.9,30.9,0,0
4188,2019-06-24,6,12,4,월,20.9,30.9,0,0
4189,2019-06-24,6,13,3,월,20.9,30.9,0,0
4190,2019-06-24,6,14,21,월,20.9,30.9,0,0
4191,2019-06-24,6,15,47,월,20.9,30.9,0,0
4192,2019-06-24,6,16,13,월,20.9,30.9,0,0
4193,2019-06-24,6,17,9,월,20.9,30.9,0,0
4194,2019-06-24,6,18,17,월,20.9,30.9,0,0
4195,2019-06-24,6,19,1,월,20.9,30.9,0,0
4196,2019-06-24,6,20,0,월,20.9,30.9,0,0
4197,2019-06-24,6,21,2,월,20.9,30.9,0,0
4198,2019-06-24,6,22,14,월,20.9,30.9,0,0
4199,2019-06-24,6,23,1,월,20.9,30.9,0,0
4200,2019-06-25,6,00,12,화,19.5,32.8,0,0
4201,2019-06-25,6,01,6,화,19.5,32.8,0,0
4202,2019-06-25,6,02,2,화,19.5,32.8,0,0
4203,2019-06-25,6,03,0,화,19.5,32.8,0,0
4204,2019-06-25,6,04,12,화,19.5,32.8,0,0
4205,2019-06-25,6,05,2,화,19.5,32.8,0,0
4206,2019-06-25,6,06,10,화,19.5,32.8,0,0
4207,2019-06-25,6,07,8,화,19.5,32.8,0,0
4208,2019-06-25,6,08,8,화,19.5,32.8,0,0
4209,2019-06-25,6,09,2,화,19.5,32.8,0,0
4210,2019-06-25,6,10,2,화,19.5,32.8,0,0
4211,2019-06-25,6,11,1,화,19.5,32.8,0,0
4212,2019-06-25,6,12,17,화,19.5,32.8,0,0
4213,2019-06-25,6,13,9,화,19.5,32.8,0,0
4214,2019-06-25,6,14,16,화,19.5,32.8,0,0
4215,2019-06-25,6,15,6,화,19.5,32.8,0,0
4216,2019-06-25,6,16,2,화,19.5,32.8,0,0
4217,2019-06-25,6,17,12,화,19.5,32.8,0,0
4218,2019-06-25,6,18,1,화,19.5,32.8,0,0
4219,2019-06-25,6,19,2,화,19.5,32.8,0,0
4220,2019-06-25,6,20,6,화,19.5,32.8,0,0
4221,2019-06-25,6,21,20,화,19.5,32.8,0,0
4222,2019-06-25,6,22,17,화,19.5,32.8,0,0
4223,2019-06-25,6,23,40,화,19.5,32.8,0,0
4224,2019-06-26,6,00,5,수,20.7,29.5,0,0
4225,2019-06-26,6,01,5,수,20.7,29.5,0,0
4226,2019-06-26,6,02,0,수,20.7,29.5,0,0
4227,2019-06-26,6,03,57,수,20.7,29.5,0,0
4228,2019-06-26,6,04,24,수,20.7,29.5,0,0
4229,2019-06-26,6,05,0,수,20.7,29.5,0,0
4230,2019-06-26,6,06,25,수,20.7,29.5,0,0
4231,2019-06-26,6,07,8,수,20.7,29.5,0,0
4232,2019-06-26,6,08,6,수,20.7,29.5,0,0
4233,2019-06-26,6,09,22,수,20.7,29.5,0,0
4234,2019-06-26,6,10,1,수,20.7,29.5,0,0
4235,2019-06-26,6,11,3,수,20.7,29.5,0,0
4236,2019-06-26,6,12,10,수,20.7,29.5,0,0
4237,2019-06-26,6,13,23,수,20.7,29.5,0,0
4238,2019-06-26,6,14,58,수,20.7,29.5,0,0
4239,2019-06-26,6,15,20,수,20.7,29.5,0,0
4240,2019-06-26,6,16,4,수,20.7,29.5,0,0
4241,2019-06-26,6,17,14,수,20.7,29.5,0,0
4242,2019-06-26,6,18,16,수,20.7,29.5,0,0
4243,2019-06-26,6,19,41,수,20.7,29.5,0,0
4244,2019-06-26,6,20,58,수,20.7,29.5,0,0
4245,2019-06-26,6,21,1,수,20.7,29.5,0,0
4246,2019-06-26,6,22,3,수,20.7,29.5,0,0
4247,2019-06-26,6,23,2,수,20.7,29.5,0,0
4248,2019-06-27,6,00,15,목,21.9,31.2,1,0
4249,2019-06-27,6,01,6,목,21.9,31.2,1,0
4250,2019-06-27,6,02,7,목,21.9,31.2,1,0
4251,2019-06-27,6,03,2,목,21.9,31.2,1,0
4252,2019-06-27,6,04,0,목,21.9,31.2,1,0
4253,2019-06-27,6,05,4,목,21.9,31.2,1,0
4254,2019-06-27,6,06,0,목,21.9,31.2,1,0
4255,2019-06-27,6,07,0,목,21.9,31.2,1,0
4256,2019-06-27,6,08,6,목,21.9,31.2,1,0
4257,2019-06-27,6,09,3,목,21.9,31.2,1,0
4258,2019-06-27,6,10,6,목,21.9,31.2,1,0
4259,2019-06-27,6,11,1,목,21.9,31.2,1,0
4260,2019-06-27,6,12,17,목,21.9,31.2,1,0
4261,2019-06-27,6,13,4,목,21.9,31.2,1,0
4262,2019-06-27,6,14,5,목,21.9,31.2,1,0
4263,2019-06-27,6,15,2,목,21.9,31.2,1,0
4264,2019-06-27,6,16,2,목,21.9,31.2,1,0
4265,2019-06-27,6,17,2,목,21.9,31.2,1,0
4266,2019-06-27,6,18,12,목,21.9,31.2,1,0
4267,2019-06-27,6,19,6,목,21.9,31.2,1,0
4268,2019-06-27,6,20,0,목,21.9,31.2,1,0
4269,2019-06-27,6,21,12,목,21.9,31.2,1,0
4270,2019-06-27,6,22,5,목,21.9,31.2,1,0
4271,2019-06-27,6,23,27,목,21.9,31.2,1,0
4272,2019-06-28,6,00,6,금,22.3,29.0,0,0
4273,2019-06-28,6,01,17,금,22.3,29.0,0,0
4274,2019-06-28,6,02,9,금,22.3,29.0,0,0
4275,2019-06-28,6,03,0,금,22.3,29.0,0,0
4276,2019-06-28,6,04,0,금,22.3,29.0,0,0
4277,2019-06-28,6,05,10,금,22.3,29.0,0,0
4278,2019-06-28,6,06,8,금,22.3,29.0,0,0
4279,2019-06-28,6,07,7,금,22.3,29.0,0,0
4280,2019-06-28,6,08,3,금,22.3,29.0,0,0
4281,2019-06-28,6,09,16,금,22.3,29.0,0,0
4282,2019-06-28,6,10,35,금,22.3,29.0,0,0
4283,2019-06-28,6,11,0,금,22.3,29.0,0,0
4284,2019-06-28,6,12,30,금,22.3,29.0,0,0
4285,2019-06-28,6,13,17,금,22.3,29.0,0,0
4286,2019-06-28,6,14,5,금,22.3,29.0,0,0
4287,2019-06-28,6,15,4,금,22.3,29.0,0,0
4288,2019-06-28,6,16,0,금,22.3,29.0,0,0
4289,2019-06-28,6,17,25,금,22.3,29.0,0,0
4290,2019-06-28,6,18,7,금,22.3,29.0,0,0
4291,2019-06-28,6,19,6,금,22.3,29.0,0,0
4292,2019-06-28,6,20,5,금,22.3,29.0,0,0
4293,2019-06-28,6,21,5,금,22.3,29.0,0,0
4294,2019-06-28,6,22,20,금,22.3,29.0,0,0
4295,2019-06-28,6,23,15,금,22.3,29.0,0,0
4296,2019-06-29,6,00,7,토,19.6,27.7,1,0
4297,2019-06-29,6,01,4,토,19.6,27.7,1,0
4298,2019-06-29,6,02,0,토,19.6,27.7,1,0
4299,2019-06-29,6,03,30,토,19.6,27.7,1,0
4300,2019-06-29,6,04,60,토,19.6,27.7,1,0
4301,2019-06-29,6,05,57,토,19.6,27.7,1,0
4302,2019-06-29,6,06,60,토,19.6,27.7,1,0
4303,2019-06-29,6,07,24,토,19.6,27.7,1,0
4304,2019-06-29,6,08,13,토,19.6,27.7,1,0
4305,2019-06-29,6,09,13,토,19.6,27.7,1,0
4306,2019-06-29,6,10,5,토,19.6,27.7,1,0
4307,2019-06-29,6,11,10,토,19.6,27.7,1,0
4308,2019-06-29,6,12,8,토,19.6,27.7,1,0
4309,2019-06-29,6,13,10,토,19.6,27.7,1,0
4310,2019-06-29,6,14,19,토,19.6,27.7,1,0
4311,2019-06-29,6,15,12,토,19.6,27.7,1,0
