,date,month,hour,상품군,상품명,판매단가,노출시간,판매개수,취급액,시청률,weekday,PM,state,rate_count
5850,2019-06-02,6.0,13,침구,보몽드 샐비어 시어서커 리플 침구세트 K,69900,60.0,1180.0,82480000.0,0.034,일,37.2,보통,22
5851,2019-06-02,6.0,13,침구,보몽드 샐비어 시어서커 리플 침구세트 Q,59900,60.0,1340.0,80240000.0,0.034,일,37.2,보통,22
5852,2019-06-02,6.0,13,침구,보몽드 샐비어 시어서커 리플 침구세트 SS,49900,60.0,1176.0,58648000.0,0.034,일,37.2,보통,22
5853,2019-06-02,6.0,14,의류,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),79900,60.0,1205.0,96226000.0,0.036000000000000004,일,37.2,보통,12
5854,2019-06-02,6.0,14,의류,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),69900,60.0,896.0,62609000.0,0.036000000000000004,일,37.2,보통,12
5855,2019-06-02,6.0,15,주방,에코라믹 통주물 스톤 냄비세트,60900,60.0,2624.0,159749000.0,0.012,일,37.2,보통,6
5856,2019-06-02,6.0,16,농수축,국내산 손질갑오징어 8팩,49900,60.0,4665.0,232740000.0,0.028999999999999998,일,37.2,보통,27
5857,2019-06-02,6.0,17,농수축,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,60.0,4515.0,175604000.0,0.039,일,37.2,보통,10
5858,2019-06-02,6.0,18,농수축,멋진밥상 흥양농협 쌀 20kg,59900,20.0,859.0,51407000.0,0.027000000000000003,일,37.2,보통,14
5859,2019-06-02,6.0,20,잡화,무이자 썸덱스 트로이카 여행가방 10종세트,159000,40.0,86.0,13526000.0,0.051,일,37.2,보통,17
5860,2019-06-02,6.0,20,잡화,일시불 썸덱스 트로이카 여행가방 10종세트,149000,40.0,226.0,33536000.0,0.051,일,37.2,보통,17
5861,2019-06-02,6.0,21,가전,무이자 LG 울트라HD TV 55UK6800HNC,1430000,40.0,5.0,6478000.0,0.059000000000000004,일,37.2,보통,33
5862,2019-06-02,6.0,21,가전,무이자 LG 울트라HD TV 65UK6800HNC,1930000,40.0,16.0,30349000.0,0.059000000000000004,일,37.2,보통,33
5863,2019-06-02,6.0,21,가전,무이자 LG 울트라HD TV 70UK7400KNA,2790000,40.0,0.0,0.0,0.059000000000000004,일,37.2,보통,33
5864,2019-06-02,6.0,21,가전,무이자 LG 울트라HD TV 75UK6200KNB,3090000,40.0,0.0,0.0,0.059000000000000004,일,37.2,보통,33
5865,2019-06-02,6.0,21,가전,일시불 LG 울트라HD TV 55UK6800HNC,1300000,40.0,18.0,23297000.0,0.059000000000000004,일,37.2,보통,33
5866,2019-06-02,6.0,21,가전,일시불 LG 울트라HD TV 65UK6800HNC,1700000,40.0,7.0,11485000.0,0.059000000000000004,일,37.2,보통,33
5867,2019-06-02,6.0,21,가전,일시불 LG 울트라HD TV 70UK7400KNA,2500000,40.0,9.0,22489000.0,0.059000000000000004,일,37.2,보통,33
5868,2019-06-02,6.0,21,가전,일시불 LG 울트라HD TV 75UK6200KNB,2800000,40.0,5.0,12653000.0,0.059000000000000004,일,37.2,보통,33
5869,2019-06-02,6.0,21,잡화,무이자 썸덱스 트로이카 여행가방 10종세트,159000,20.0,170.0,26930000.0,0.059000000000000004,일,37.2,보통,33
5870,2019-06-02,6.0,21,잡화,일시불 썸덱스 트로이카 여행가방 10종세트,149000,20.0,432.0,64338000.0,0.059000000000000004,일,37.2,보통,33
5871,2019-06-02,6.0,22,가전,무이자 LG 울트라HD TV 55UK6800HNC,1430000,20.0,9.0,12827000.0,0.032,일,37.2,보통,1
5872,2019-06-02,6.0,22,가전,무이자 LG 울트라HD TV 65UK6800HNC,1930000,20.0,9.0,17319000.0,0.032,일,37.2,보통,1
5873,2019-06-02,6.0,22,가전,무이자 LG 울트라HD TV 70UK7400KNA,2790000,20.0,3.0,6293000.0,0.032,일,37.2,보통,1
5874,2019-06-02,6.0,22,가전,무이자 LG 울트라HD TV 75UK6200KNB,3090000,20.0,3.0,6966000.0,0.032,일,37.2,보통,1
5875,2019-06-02,6.0,22,가전,일시불 LG 울트라HD TV 55UK6800HNC,1300000,20.0,7.0,8740000.0,0.032,일,37.2,보통,1
5876,2019-06-02,6.0,22,가전,일시불 LG 울트라HD TV 65UK6800HNC,1700000,20.0,21.0,34206000.0,0.032,일,37.2,보통,1
5877,2019-06-02,6.0,22,가전,일시불 LG 울트라HD TV 70UK7400KNA,2500000,20.0,3.0,5642000.0,0.032,일,37.2,보통,1
5878,2019-06-02,6.0,22,가전,일시불 LG 울트라HD TV 75UK6200KNB,2800000,20.0,7.0,18846000.0,0.032,일,37.2,보통,1
5879,2019-06-02,6.0,22,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,648000,40.0,43.0,27374000.0,0.032,일,37.2,보통,1
5880,2019-06-02,6.0,22,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,598000,40.0,34.0,20242000.0,0.032,일,37.2,보통,1
5881,2019-06-02,6.0,22,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,548000,40.0,40.0,21613000.0,0.032,일,37.2,보통,1
5882,2019-06-02,6.0,23,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,648000,20.0,76.0,49151000.0,0.011000000000000001,일,37.2,보통,4
5883,2019-06-02,6.0,23,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,598000,20.0,40.0,23546000.0,0.011000000000000001,일,37.2,보통,4
5884,2019-06-02,6.0,23,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,548000,20.0,68.0,36940000.0,0.011000000000000001,일,37.2,보통,4
5885,2019-06-02,6.0,23,가전,무이자 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,1999000,60.0,7.0,13383000.0,0.011000000000000001,일,37.2,보통,4
5886,2019-06-02,6.0,23,가전,무이자 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,2399000,60.0,12.0,26812000.0,0.011000000000000001,일,37.2,보통,4
5887,2019-06-02,6.0,23,가전,일시불 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,1909000,60.0,3.0,4293000.0,0.011000000000000001,일,37.2,보통,4
5888,2019-06-02,6.0,23,가전,일시불 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,2309000,60.0,7.0,15511000.0,0.011000000000000001,일,37.2,보통,4
5889,2019-06-03,6.0,0,가구,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),1199000,40.0,3.0,2438000.0,0.053,월,38.48,보통,31
5890,2019-06-03,6.0,0,가구,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),1899000,40.0,13.0,22805000.0,0.053,월,38.48,보통,31
5891,2019-06-03,6.0,0,가구,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),2299000,40.0,3.0,4631000.0,0.053,월,38.48,보통,31
5892,2019-06-03,6.0,0,가구,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),1079100,40.0,0.0,0.0,0.053,월,38.48,보통,31
5893,2019-06-03,6.0,0,가구,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),1709100,40.0,0.0,0.0,0.053,월,38.48,보통,31
5894,2019-06-03,6.0,0,가구,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),2069100,40.0,3.0,4173000.0,0.053,월,38.48,보통,31
5895,2019-06-03,6.0,1,가구,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),1199000,20.0,3.0,2438000.0,0.031,월,38.48,보통,11
5896,2019-06-03,6.0,1,가구,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),1899000,20.0,3.0,3836000.0,0.031,월,38.48,보통,11
5897,2019-06-03,6.0,1,가구,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),2299000,20.0,0.0,0.0,0.031,월,38.48,보통,11
5898,2019-06-03,6.0,1,가구,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),1079100,20.0,0.0,0.0,0.031,월,38.48,보통,11
5899,2019-06-03,6.0,1,가구,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),1709100,20.0,3.0,3455000.0,0.031,월,38.48,보통,11
5900,2019-06-03,6.0,1,가구,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),2069100,20.0,0.0,0.0,0.031,월,38.48,보통,11
5901,2019-06-03,6.0,1,농수축,옛날 그 쥐포 110장 (11팩),32900,33.166666666666664,983.0,32332000.0,0.031,월,38.48,보통,11
5902,2019-06-03,6.0,6,주방,무이자 송도순의 2세대 홈밀맷돌,188000,60.0,50.0,9265000.0,0.0,월,38.48,보통,0
5903,2019-06-03,6.0,6,주방,일시불 송도순의 2세대 홈밀맷돌,178000,60.0,83.0,14728000.0,0.0,월,38.48,보통,0
5904,2019-06-03,6.0,7,잡화,에펨 남성 소가죽 체인지 샌들,39800,60.0,965.0,38387000.0,0.024,월,38.48,보통,21
5905,2019-06-03,6.0,7,잡화,에펨 여성 글로스 샌들,39800,60.0,801.0,31844000.0,0.024,월,38.48,보통,21
5906,2019-06-03,6.0,8,주방,무이자 오스터 멀티  텀블러 블랜더,69000,60.0,176.0,12132000.0,0.006,월,38.48,보통,9
5907,2019-06-03,6.0,8,주방,일시불 오스터 멀티 텀블러블랜더,61800,60.0,610.0,37661000.0,0.006,월,38.48,보통,9
5908,2019-06-03,6.0,9,잡화,코치 노리타 리스틀릿,138000,60.0,198.0,27190000.0,0.021,월,38.48,보통,5
5909,2019-06-03,6.0,9,잡화,코치 시그니처 숄더백,148000,60.0,168.0,24771000.0,0.021,월,38.48,보통,5
5910,2019-06-03,6.0,9,잡화,코치 시그니처 켈시 사첼,238000,60.0,113.0,26876000.0,0.021,월,38.48,보통,5
5911,2019-06-03,6.0,9,잡화,코치 아웃라인 파일백,138000,60.0,152.0,20893000.0,0.021,월,38.48,보통,5
5912,2019-06-03,6.0,10,속옷,쿠미투니카 라이크라 보정 레이스멀티팬티,39900,60.0,3293.0,131354000.0,0.047,월,38.48,보통,3
5913,2019-06-03,6.0,11,속옷,벨레즈온 브라캡 심리스 원피스 패키지,49900,60.0,1566.0,78137000.0,0.044000000000000004,월,38.48,보통,28
5914,2019-06-03,6.0,12,생활용품,모리츠 에어 서큘레이터 1종,49900,60.0,1266.0,63169000.0,0.048,월,38.48,보통,5
5915,2019-06-03,6.0,13,속옷,오모떼 프런트후크 프레쉬 데오브라 시즌4,139000,60.0,866.0,120319000.0,0.055,월,38.48,보통,36
5916,2019-06-03,6.0,14,잡화,아가타 썸머 샌들세트,59000,60.0,1142.0,67323000.0,0.039,월,38.48,보통,25
5917,2019-06-03,6.0,15,침구,보몽드 샐비어 시어서커 리플 침구세트 K,69900,60.0,648.0,45247000.0,0.037000000000000005,월,38.48,보통,15
5918,2019-06-03,6.0,15,침구,보몽드 샐비어 시어서커 리플 침구세트 Q,59900,60.0,753.0,45095000.0,0.037000000000000005,월,38.48,보통,15
5919,2019-06-03,6.0,15,침구,보몽드 샐비어 시어서커 리플 침구세트 SS,49900,60.0,642.0,32008000.0,0.037000000000000005,월,38.48,보통,15
5920,2019-06-03,6.0,16,주방,한일 대용량 스텐 분쇄믹서기,109800,60.0,1068.0,117231000.0,0.055,월,38.48,보통,8
5921,2019-06-03,6.0,17,농수축,사용불가미리구운 자연산 바다장어 9팩,49900,60.0,2528.0,126139000.0,0.027999999999999997,월,38.48,보통,4
5922,2019-06-03,6.0,18,농수축,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,60.0,2754.0,107092000.0,0.028999999999999998,월,38.48,보통,8
5923,2019-06-03,6.0,19,속옷,헤드 파이로라이트 드로즈 10종 패키지,69000,60.0,1281.0,88373000.0,0.016,월,38.48,보통,4
5924,2019-06-03,6.0,19,속옷,헤드 파이로라이트 트렁크 8종 패키지,69000,60.0,461.0,31768000.0,0.016,월,38.48,보통,4
5925,2019-06-03,6.0,20,의류,젠트웰 스트레치 통풍 메쉬 자켓 1종,49000,60.0,2151.0,105371000.0,0.011000000000000001,월,38.48,보통,6
5926,2019-06-03,6.0,21,주방,무이자 에지리 스텐큐브 프라이팬,179000,60.0,509.0,91009000.0,0.048,월,38.48,보통,6
5927,2019-06-03,6.0,21,주방,일시불 에지리 스텐큐브 프라이팬,171000,60.0,432.0,73742000.0,0.048,월,38.48,보통,6
5928,2019-06-03,6.0,22,가전,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2299000,60.0,49.0,111276000.0,0.043,월,38.48,보통,2
5929,2019-06-03,6.0,22,가전,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1989000,60.0,22.0,43355000.0,0.043,월,38.48,보통,2
5930,2019-06-03,6.0,22,가전,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2209000,60.0,22.0,48183000.0,0.043,월,38.48,보통,2
5931,2019-06-03,6.0,22,가전,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1899000,60.0,8.0,13797000.0,0.043,월,38.48,보통,2
5932,2019-06-03,6.0,23,속옷,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),99900,60.0,1134.0,113276000.0,0.032,월,38.48,보통,3
5933,2019-06-04,6.0,0,속옷,푸마 언더셔츠 7종 패키지(1-1차),89000,60.0,1068.0,95041000.0,0.0,화,29.0,좋음,0
5934,2019-06-04,6.0,1,잡화,[DIOR] 선글라스 (SIDERAL),188000,53.0,169.0,31701000.0,0.017,화,29.0,좋음,3
5935,2019-06-04,6.0,6,의류,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,54900,60.0,992.0,54407000.0,0.0,화,29.0,좋음,0
5936,2019-06-04,6.0,8,속옷,레이프릴 퍼펙트 핏 란쥬패키지,69900,60.0,1228.0,85792000.0,0.028999999999999998,화,29.0,좋음,37
5937,2019-06-04,6.0,9,생활용품,무이자 메디컬드림 롤링마사지기 (KMD-970),108000,60.0,238.0,25694000.0,0.023,화,29.0,좋음,55
5938,2019-06-04,6.0,9,생활용품,일시불 메디컬드림 롤링마사지기 (KMD-970),100000,60.0,441.0,44089000.0,0.023,화,29.0,좋음,55
5939,2019-06-04,6.0,10,주방,무이자 에지리 법랑 냄비세트,269000,60.0,195.0,52352000.0,0.053,화,29.0,좋음,60
5940,2019-06-04,6.0,10,주방,일시불 에지리 법랑 냄비세트,254000,60.0,128.0,32361000.0,0.053,화,29.0,좋음,60
5941,2019-06-04,6.0,11,의류,NNF 와이드데님팬츠 2종,39900,60.0,2397.0,95637000.0,0.038,화,29.0,좋음,60
5942,2019-06-04,6.0,12,침구,보몽드 샐비어 시어서커 리플 침구세트 K,69900,60.0,779.0,54399000.0,0.009000000000000001,화,29.0,좋음,6
5943,2019-06-04,6.0,12,침구,보몽드 샐비어 시어서커 리플 침구세트 Q,59900,60.0,839.0,50197000.0,0.009000000000000001,화,29.0,좋음,6
5944,2019-06-04,6.0,12,침구,보몽드 샐비어 시어서커 리플 침구세트 SS,49900,60.0,609.0,30342000.0,0.009000000000000001,화,29.0,좋음,6
5945,2019-06-04,6.0,13,속옷,오모떼 프런트후크 프레쉬 데오브라 시즌4,139000,60.0,859.0,119295000.0,0.048,화,29.0,좋음,16
5946,2019-06-04,6.0,14,건강기능,""" 100%리얼 착즙 석류 "", 총 4박스",77000,60.0,1438.0,110693000.0,0.006999999999999999,화,29.0,좋음,2
5947,2019-06-04,6.0,15,의류,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),79900,60.0,797.0,63679000.0,0.027999999999999997,화,29.0,좋음,8
5948,2019-06-04,6.0,15,의류,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),69900,60.0,648.0,45241000.0,0.027999999999999997,화,29.0,좋음,8
5949,2019-06-04,6.0,16,농수축,국내산 손질갑오징어 8팩,49900,60.0,3397.0,169479000.0,0.044000000000000004,화,29.0,좋음,14
5950,2019-06-04,6.0,17,농수축,AAB의 소곱창전골 800g x 8팩,55900,60.0,2758.0,154123000.0,0.048,화,29.0,좋음,15
5951,2019-06-04,6.0,18,주방,무이자  린나이 자동불꽃조절 가스레인지 2구,219000,60.0,124.0,27061000.0,0.037000000000000005,화,29.0,좋음,6
5952,2019-06-04,6.0,18,주방,무이자 린나이 자동불꽃조절 가스레인지 3구,289000,60.0,112.0,32287000.0,0.037000000000000005,화,29.0,좋음,6
5953,2019-06-04,6.0,18,주방,일시불  린나이 자동불꽃조절 가스레인지 2구,209000,60.0,180.0,37516000.0,0.037000000000000005,화,29.0,좋음,6
5954,2019-06-04,6.0,18,주방,일시불  린나이 자동불꽃조절 가스레인지 3구,279000,60.0,147.0,40840000.0,0.037000000000000005,화,29.0,좋음,6
5955,2019-06-04,6.0,19,속옷,초특가)에버라스트 드로즈 10+4종,39900,60.0,3123.0,124587000.0,0.0,화,29.0,좋음,0
5956,2019-06-04,6.0,20,주방,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,60.0,213.0,37799000.0,0.018000000000000002,화,29.0,좋음,8
5957,2019-06-04,6.0,20,주방,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),158000,60.0,90.0,14217000.0,0.018000000000000002,화,29.0,좋음,8
5958,2019-06-04,6.0,20,주방,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,60.0,323.0,54178000.0,0.018000000000000002,화,29.0,좋음,8
5959,2019-06-04,6.0,20,주방,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),148000,60.0,176.0,25915000.0,0.018000000000000002,화,29.0,좋음,8
5960,2019-06-04,6.0,21,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,648000,60.0,62.0,40155000.0,0.055,화,29.0,좋음,21
5961,2019-06-04,6.0,21,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,598000,60.0,77.0,45456000.0,0.055,화,29.0,좋음,21
5962,2019-06-04,6.0,21,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,548000,60.0,96.0,52420000.0,0.055,화,29.0,좋음,21
5963,2019-06-04,6.0,22,속옷,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),139000,60.0,1595.0,221630000.0,0.034,화,29.0,좋음,6
5964,2019-06-04,6.0,23,생활용품,디비노 선글라스 세트,44800,60.0,3428.0,153552000.0,0.031,화,29.0,좋음,5
5965,2019-06-05,6.0,0,잡화,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,79000,60.0,578.0,45606000.0,0.028999999999999998,수,54.36,보통,39
5966,2019-06-05,6.0,0,잡화,도스문도스 카이만 엠보 소가죽 토트백 1종,99000,60.0,405.0,40069000.0,0.028999999999999998,수,54.36,보통,39
5967,2019-06-05,6.0,1,속옷,쿠미투니카 라이크라 보정 레이스멀티팬티,39900,53.0,957.0,38166000.0,0.013000000000000001,수,54.36,보통,17
5968,2019-06-05,6.0,6,주방,락앤락 비스프리 온더테이블 밀폐용기세트,64800,60.0,863.0,55872000.0,0.024,수,54.36,보통,1
5969,2019-06-05,6.0,7,생활용품,이지스 자외선 마스크 세트,49800,60.0,1391.0,69248000.0,0.040999999999999995,수,54.36,보통,20
5970,2019-06-05,6.0,8,속옷,레이프릴 풍기인견 힐링 란쥬,89900,60.0,810.0,72818000.0,0.036000000000000004,수,54.36,보통,11
5971,2019-06-05,6.0,9,의류,크리스티나앤코 썸머플리츠세트,49000,60.0,1597.0,78245000.0,0.017,수,54.36,보통,9
5972,2019-06-05,6.0,10,속옷,벨레즈온 브라캡 심리스 원피스 패키지,49900,60.0,1741.0,86872000.0,0.159,수,54.36,보통,18
5973,2019-06-05,6.0,11,주방,무이자 쿠쿠 블랙스톤 전기밥솥 10인용,278000,60.0,149.0,41357000.0,0.021,수,54.36,보통,1
5974,2019-06-05,6.0,11,주방,무이자 쿠쿠 블랙스톤 전기밥솥 6인용,248000,60.0,90.0,22207000.0,0.021,수,54.36,보통,1
5975,2019-06-05,6.0,11,주방,일시불 쿠쿠 블랙스톤 전기밥솥 10인용,268000,60.0,101.0,26963000.0,0.021,수,54.36,보통,1
5976,2019-06-05,6.0,11,주방,일시불 쿠쿠 블랙스톤 전기밥솥 6인용,238000,60.0,72.0,16911000.0,0.021,수,54.36,보통,1
5977,2019-06-05,6.0,12,잡화,2019 S/S 엘리자베스아덴 선글라스 2종,39900,60.0,2244.0,89509000.0,0.005,수,54.36,보통,2
5978,2019-06-05,6.0,13,침구,효재 자수 광목 워싱 침구세트 슈퍼싱글,129000,60.0,103.0,13200000.0,0.025,수,54.36,보통,11
5979,2019-06-05,6.0,13,침구,효재 자수 광목 워싱 침구세트 퀸,149000,60.0,141.0,20895000.0,0.025,수,54.36,보통,11
5980,2019-06-05,6.0,13,침구,효재 자수 광목 워싱 침구세트 킹,169000,60.0,223.0,37628000.0,0.025,수,54.36,보통,11
5981,2019-06-05,6.0,14,속옷,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),139000,60.0,875.0,121609000.0,0.019,수,54.36,보통,4
5982,2019-06-05,6.0,15,주방,한일 대용량 스텐 분쇄믹서기,109800,60.0,1172.0,128629000.0,0.035,수,54.36,보통,13
5983,2019-06-05,6.0,16,농수축,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,60.0,3017.0,117330000.0,0.017,수,54.36,보통,15
5984,2019-06-05,6.0,17,농수축,사용불가미리구운 자연산 바다장어 9팩,49900,60.0,2147.0,107128000.0,0.05,수,54.36,보통,2
5985,2019-06-05,6.0,18,농수축,멋진밥상 흥양농협 쌀 20kg,59900,60.0,2020.0,120965000.0,0.017,수,54.36,보통,7
5986,2019-06-05,6.0,19,의류,코몽트 남성스포츠 팬츠3종,49900,60.0,1664.0,82989000.0,0.040999999999999995,수,54.36,보통,40
5987,2019-06-05,6.0,20,주방,무이자 에지리 스텐큐브 프라이팬,179000,60.0,331.0,59087000.0,0.017,수,54.36,보통,7
5988,2019-06-05,6.0,20,주방,일시불 에지리 스텐큐브 프라이팬,171000,60.0,277.0,47235000.0,0.017,수,54.36,보통,7
5989,2019-06-05,6.0,21,가전,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2299000,60.0,30.0,66805000.0,0.013000000000000001,수,54.36,보통,1
5990,2019-06-05,6.0,21,가전,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1989000,60.0,8.0,14551000.0,0.013000000000000001,수,54.36,보통,1
5991,2019-06-05,6.0,21,가전,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2209000,60.0,8.0,16127000.0,0.013000000000000001,수,54.36,보통,1
5992,2019-06-05,6.0,21,가전,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1899000,60.0,5.0,9264000.0,0.013000000000000001,수,54.36,보통,1
5993,2019-06-05,6.0,22,가구,(무)[보루네오] 피올레 천연소가죽 소파 3인용,749000,60.0,8.0,5894000.0,0.018000000000000002,수,54.36,보통,4
5994,2019-06-05,6.0,22,가구,(무)[보루네오] 피올레 천연소가죽 소파 4인용,949000,60.0,32.0,29501000.0,0.018000000000000002,수,54.36,보통,4
5995,2019-06-05,6.0,22,가구,(무)[보루네오] 피올레 천연소가죽 소파 6인용,1249000,60.0,6.0,7343000.0,0.018000000000000002,수,54.36,보통,4
5996,2019-06-05,6.0,22,가구,(일)[보루네오] 피올레 천연소가죽 소파 3인용,699000,60.0,14.0,9604000.0,0.018000000000000002,수,54.36,보통,4
5997,2019-06-05,6.0,22,가구,(일)[보루네오] 피올레 천연소가죽 소파 4인용,899000,60.0,45.0,40115000.0,0.018000000000000002,수,54.36,보통,4
5998,2019-06-05,6.0,22,가구,(일)[보루네오] 피올레 천연소가죽 소파 6인용,1199000,60.0,4.0,4685000.0,0.018000000000000002,수,54.36,보통,4
5999,2019-06-06,6.0,0,잡화,프라다 비텔로 피닉스 토트백,1580000,60.0,13.0,20244000.0,0.054000000000000006,목,62.8,보통,9
6000,2019-06-06,6.0,0,잡화,프라다 자카드 토트백,1190000,60.0,26.0,30490000.0,0.054000000000000006,목,62.8,보통,9
6001,2019-06-06,6.0,0,잡화,프라다 테스토 레터링 버킷백,1150000,60.0,32.0,36627000.0,0.054000000000000006,목,62.8,보통,9
6002,2019-06-06,6.0,0,잡화,프라다 테스토 크로스백,790000,60.0,64.0,50241000.0,0.054000000000000006,목,62.8,보통,9
6003,2019-06-06,6.0,0,잡화,프라다 투웨이백,1090000,60.0,13.0,13881000.0,0.054000000000000006,목,62.8,보통,9
6004,2019-06-06,6.0,1,생활용품,무이자 선일금고 이볼브 시리즈 EV-020,440000,53.0,7.0,3058000.0,0.023,목,62.8,보통,1
6005,2019-06-06,6.0,1,생활용품,무이자 선일금고 이볼브 시리즈 EV-040,490000,53.0,11.0,5087000.0,0.023,목,62.8,보통,1
6006,2019-06-06,6.0,1,생활용품,일시불 선일금고 이볼브 시리즈 EV-020,400000,53.0,7.0,2782000.0,0.023,목,62.8,보통,1
6007,2019-06-06,6.0,1,생활용품,일시불 선일금고 이볼브 시리즈 EV-040,450000,53.0,61.0,27415000.0,0.023,목,62.8,보통,1
6008,2019-06-06,6.0,6,건강기능,뉴질랜드 초록입홍합 환 100%,99000,60.0,696.0,68869000.0,0.012,목,62.8,보통,2
6009,2019-06-06,6.0,7,의류,젠트웰 남성 쿨 썸머 티셔츠 4종,49000,60.0,1254.0,61414000.0,0.013999999999999999,목,62.8,보통,3
6010,2019-06-06,6.0,8,속옷,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,59900,60.0,1906.0,114143000.0,0.027999999999999997,목,62.8,보통,13
6011,2019-06-06,6.0,9,의류,K-SWISS 남성PK티셔츠4종,59900,60.0,2106.0,126123000.0,0.028999999999999998,목,62.8,보통,10
6012,2019-06-06,6.0,9,의류,K-SWISS 여성PK티셔츠4종,59900,60.0,644.0,38520000.0,0.028999999999999998,목,62.8,보통,10
6013,2019-06-06,6.0,10,주방,무이자 올리고 가스와이드그릴레인지 프리미엄형,129000,60.0,562.0,72404000.0,0.043,목,62.8,보통,18
6014,2019-06-06,6.0,10,주방,일시불 올리고 가스와이드그릴  프리미엄형,119000,60.0,1096.0,130341000.0,0.043,목,62.8,보통,18
6015,2019-06-06,6.0,11,속옷,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),99900,60.0,1953.0,195075000.0,0.01,목,62.8,보통,9
6016,2019-06-06,6.0,12,잡화,아가타 썸머 샌들세트,59000,60.0,2191.0,129246000.0,0.04,목,62.8,보통,10
6017,2019-06-06,6.0,13,주방,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,60.0,206.0,36594000.0,0.016,목,62.8,보통,9
6018,2019-06-06,6.0,13,주방,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),158000,60.0,65.0,10113000.0,0.016,목,62.8,보통,9
6019,2019-06-06,6.0,13,주방,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,60.0,357.0,59870000.0,0.016,목,62.8,보통,9
6020,2019-06-06,6.0,13,주방,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),148000,60.0,220.0,32483000.0,0.016,목,62.8,보통,9
6021,2019-06-06,6.0,14,의류,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),79900,60.0,1001.0,79942000.0,0.023,목,62.8,보통,23
6022,2019-06-06,6.0,14,의류,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),69900,60.0,755.0,52738000.0,0.023,목,62.8,보통,23
