,date,month,hour,rate,weekday,min_c,max_c,rain,snow,PM,state
4468,2019-07-06,7,04,0.006,토,24.6,36.1,0,0,29.56,좋음
4469,2019-07-06,7,05,0.006,토,24.6,36.1,0,0,29.56,좋음
4470,2019-07-06,7,06,0.027,토,24.6,36.1,0,0,29.56,좋음
4471,2019-07-06,7,07,0.014,토,24.6,36.1,0,0,29.56,좋음
4472,2019-07-06,7,08,0.022,토,24.6,36.1,0,0,29.56,좋음
4473,2019-07-06,7,09,0.051,토,24.6,36.1,0,0,29.56,좋음
4474,2019-07-06,7,10,0.06,토,24.6,36.1,0,0,29.56,좋음
4475,2019-07-06,7,11,0.026,토,24.6,36.1,0,0,29.56,좋음
4476,2019-07-06,7,12,0.03,토,24.6,36.1,0,0,29.56,좋음
4477,2019-07-06,7,13,0.043,토,24.6,36.1,0,0,29.56,좋음
4478,2019-07-06,7,14,0.021,토,24.6,36.1,0,0,29.56,좋음
4479,2019-07-06,7,15,0.028,토,24.6,36.1,0,0,29.56,좋음
4480,2019-07-06,7,16,0.022,토,24.6,36.1,0,0,29.56,좋음
4481,2019-07-06,7,17,0.018,토,24.6,36.1,0,0,29.56,좋음
4482,2019-07-06,7,18,0.037,토,24.6,36.1,0,0,29.56,좋음
4483,2019-07-06,7,19,0.018,토,24.6,36.1,0,0,29.56,좋음
4484,2019-07-06,7,20,0.057,토,24.6,36.1,0,0,29.56,좋음
4485,2019-07-06,7,21,0.024,토,24.6,36.1,0,0,29.56,좋음
4486,2019-07-06,7,22,0.036,토,24.6,36.1,0,0,29.56,좋음
4487,2019-07-06,7,23,0.032,토,24.6,36.1,0,0,29.56,좋음
4488,2019-07-07,7,00,0.028,일,22.7,32.5,0,0,17.04,좋음
4489,2019-07-07,7,01,0.0,일,22.7,32.5,0,0,17.04,좋음
4490,2019-07-07,7,02,0.013,일,22.7,32.5,0,0,17.04,좋음
4491,2019-07-07,7,03,0.013,일,22.7,32.5,0,0,17.04,좋음
4492,2019-07-07,7,04,0.037,일,22.7,32.5,0,0,17.04,좋음
4493,2019-07-07,7,05,0.018,일,22.7,32.5,0,0,17.04,좋음
4494,2019-07-07,7,06,0.0,일,22.7,32.5,0,0,17.04,좋음
4495,2019-07-07,7,07,0.027,일,22.7,32.5,0,0,17.04,좋음
4496,2019-07-07,7,08,0.016,일,22.7,32.5,0,0,17.04,좋음
4497,2019-07-07,7,09,0.018,일,22.7,32.5,0,0,17.04,좋음
4498,2019-07-07,7,10,0.018,일,22.7,32.5,0,0,17.04,좋음
4499,2019-07-07,7,11,0.041,일,22.7,32.5,0,0,17.04,좋음
4500,2019-07-07,7,12,0.015,일,22.7,32.5,0,0,17.04,좋음
4501,2019-07-07,7,13,0.018,일,22.7,32.5,0,0,17.04,좋음
4502,2019-07-07,7,14,0.037,일,22.7,32.5,0,0,17.04,좋음
4503,2019-07-07,7,15,0.066,일,22.7,32.5,0,0,17.04,좋음
4504,2019-07-07,7,16,0.048,일,22.7,32.5,0,0,17.04,좋음
4505,2019-07-07,7,17,0.028,일,22.7,32.5,0,0,17.04,좋음
4506,2019-07-07,7,18,0.047,일,22.7,32.5,0,0,17.04,좋음
4507,2019-07-07,7,19,0.042,일,22.7,32.5,0,0,17.04,좋음
4508,2019-07-07,7,20,0.058,일,22.7,32.5,0,0,17.04,좋음
4509,2019-07-07,7,21,0.039,일,22.7,32.5,0,0,17.04,좋음
4510,2019-07-07,7,22,0.043,일,22.7,32.5,0,0,17.04,좋음
4511,2019-07-07,7,23,0.03,일,22.7,32.5,0,0,17.04,좋음
4512,2019-07-08,7,00,0.027,월,21.2,31.0,0,0,9.56,좋음
4513,2019-07-08,7,01,0.026,월,21.2,31.0,0,0,9.56,좋음
4514,2019-07-08,7,02,0.0,월,21.2,31.0,0,0,9.56,좋음
4515,2019-07-08,7,03,0.016,월,21.2,31.0,0,0,9.56,좋음
4516,2019-07-08,7,04,0.031,월,21.2,31.0,0,0,9.56,좋음
4517,2019-07-08,7,05,0.046,월,21.2,31.0,0,0,9.56,좋음
4518,2019-07-08,7,06,0.031,월,21.2,31.0,0,0,9.56,좋음
4519,2019-07-08,7,07,0.014,월,21.2,31.0,0,0,9.56,좋음
4520,2019-07-08,7,08,0.014,월,21.2,31.0,0,0,9.56,좋음
4521,2019-07-08,7,09,0.016,월,21.2,31.0,0,0,9.56,좋음
4522,2019-07-08,7,10,0.028,월,21.2,31.0,0,0,9.56,좋음
4523,2019-07-08,7,11,0.032,월,21.2,31.0,0,0,9.56,좋음
4524,2019-07-08,7,12,0.052,월,21.2,31.0,0,0,9.56,좋음
4525,2019-07-08,7,13,0.042,월,21.2,31.0,0,0,9.56,좋음
4526,2019-07-08,7,14,0.031,월,21.2,31.0,0,0,9.56,좋음
4527,2019-07-08,7,15,0.034,월,21.2,31.0,0,0,9.56,좋음
4528,2019-07-08,7,16,0.021,월,21.2,31.0,0,0,9.56,좋음
4529,2019-07-08,7,17,0.024,월,21.2,31.0,0,0,9.56,좋음
4530,2019-07-08,7,18,0.046,월,21.2,31.0,0,0,9.56,좋음
4531,2019-07-08,7,19,0.051,월,21.2,31.0,0,0,9.56,좋음
4532,2019-07-08,7,20,0.024,월,21.2,31.0,0,0,9.56,좋음
4533,2019-07-08,7,21,0.023,월,21.2,31.0,0,0,9.56,좋음
4534,2019-07-08,7,22,0.039,월,21.2,31.0,0,0,9.56,좋음
4535,2019-07-08,7,23,0.0,월,21.2,31.0,0,0,9.56,좋음
4536,2019-07-09,7,00,0.024,화,19.7,30.0,0,0,9.72,좋음
4537,2019-07-09,7,01,0.021,화,19.7,30.0,0,0,9.72,좋음
4538,2019-07-09,7,02,0.012,화,19.7,30.0,0,0,9.72,좋음
4539,2019-07-09,7,03,0.012,화,19.7,30.0,0,0,9.72,좋음
4540,2019-07-09,7,04,0.0,화,19.7,30.0,0,0,9.72,좋음
4541,2019-07-09,7,05,0.015,화,19.7,30.0,0,0,9.72,좋음
4542,2019-07-09,7,06,0.027,화,19.7,30.0,0,0,9.72,좋음
4543,2019-07-09,7,07,0.055,화,19.7,30.0,0,0,9.72,좋음
4544,2019-07-09,7,08,0.062,화,19.7,30.0,0,0,9.72,좋음
4545,2019-07-09,7,09,0.04,화,19.7,30.0,0,0,9.72,좋음
4546,2019-07-09,7,10,0.16,화,19.7,30.0,0,0,9.72,좋음
4547,2019-07-09,7,11,0.108,화,19.7,30.0,0,0,9.72,좋음
4548,2019-07-09,7,12,0.065,화,19.7,30.0,0,0,9.72,좋음
4549,2019-07-09,7,13,0.011,화,19.7,30.0,0,0,9.72,좋음
4550,2019-07-09,7,14,0.019,화,19.7,30.0,0,0,9.72,좋음
4551,2019-07-09,7,15,0.014,화,19.7,30.0,0,0,9.72,좋음
4552,2019-07-09,7,16,0.03,화,19.7,30.0,0,0,9.72,좋음
4553,2019-07-09,7,17,0.016,화,19.7,30.0,0,0,9.72,좋음
4554,2019-07-09,7,18,0.023,화,19.7,30.0,0,0,9.72,좋음
4555,2019-07-09,7,19,0.032,화,19.7,30.0,0,0,9.72,좋음
4556,2019-07-09,7,20,0.023,화,19.7,30.0,0,0,9.72,좋음
4557,2019-07-09,7,21,0.051,화,19.7,30.0,0,0,9.72,좋음
4558,2019-07-09,7,22,0.055,화,19.7,30.0,0,0,9.72,좋음
4559,2019-07-09,7,23,0.024,화,19.7,30.0,0,0,9.72,좋음
4560,2019-07-10,7,00,0.083,수,19.3,27.3,1,0,9.68,좋음
4561,2019-07-10,7,01,0.0,수,19.3,27.3,1,0,9.68,좋음
4562,2019-07-10,7,02,0.0,수,19.3,27.3,1,0,9.68,좋음
4563,2019-07-10,7,03,0.011,수,19.3,27.3,1,0,9.68,좋음
4564,2019-07-10,7,04,0.054,수,19.3,27.3,1,0,9.68,좋음
4565,2019-07-10,7,05,0.0,수,19.3,27.3,1,0,9.68,좋음
4566,2019-07-10,7,06,0.016,수,19.3,27.3,1,0,9.68,좋음
4567,2019-07-10,7,07,0.005,수,19.3,27.3,1,0,9.68,좋음
4568,2019-07-10,7,08,0.019,수,19.3,27.3,1,0,9.68,좋음
4569,2019-07-10,7,09,0.019,수,19.3,27.3,1,0,9.68,좋음
4570,2019-07-10,7,10,0.016,수,19.3,27.3,1,0,9.68,좋음
4571,2019-07-10,7,11,0.05,수,19.3,27.3,1,0,9.68,좋음
4572,2019-07-10,7,12,0.018,수,19.3,27.3,1,0,9.68,좋음
4573,2019-07-10,7,13,0.05,수,19.3,27.3,1,0,9.68,좋음
4574,2019-07-10,7,14,0.038,수,19.3,27.3,1,0,9.68,좋음
4575,2019-07-10,7,15,0.04,수,19.3,27.3,1,0,9.68,좋음
4576,2019-07-10,7,16,0.057,수,19.3,27.3,1,0,9.68,좋음
4577,2019-07-10,7,17,0.065,수,19.3,27.3,1,0,9.68,좋음
4578,2019-07-10,7,18,0.029,수,19.3,27.3,1,0,9.68,좋음
4579,2019-07-10,7,19,0.043,수,19.3,27.3,1,0,9.68,좋음
4580,2019-07-10,7,20,0.056,수,19.3,27.3,1,0,9.68,좋음
4581,2019-07-10,7,21,0.096,수,19.3,27.3,1,0,9.68,좋음
4582,2019-07-10,7,22,0.056,수,19.3,27.3,1,0,9.68,좋음
4583,2019-07-10,7,23,0.034,수,19.3,27.3,1,0,9.68,좋음
4584,2019-07-11,7,00,0.039,목,19.5,25.9,1,0,7.16,좋음
4585,2019-07-11,7,01,0.022,목,19.5,25.9,1,0,7.16,좋음
4586,2019-07-11,7,02,0.005,목,19.5,25.9,1,0,7.16,좋음
4587,2019-07-11,7,03,0.013,목,19.5,25.9,1,0,7.16,좋음
4588,2019-07-11,7,04,0.0,목,19.5,25.9,1,0,7.16,좋음
4589,2019-07-11,7,05,0.013,목,19.5,25.9,1,0,7.16,좋음
4590,2019-07-11,7,06,0.03,목,19.5,25.9,1,0,7.16,좋음
4591,2019-07-11,7,07,0.012,목,19.5,25.9,1,0,7.16,좋음
4592,2019-07-11,7,08,0.026,목,19.5,25.9,1,0,7.16,좋음
4593,2019-07-11,7,09,0.026,목,19.5,25.9,1,0,7.16,좋음
4594,2019-07-11,7,10,0.011,목,19.5,25.9,1,0,7.16,좋음
4595,2019-07-11,7,11,0.017,목,19.5,25.9,1,0,7.16,좋음
4596,2019-07-11,7,12,0.053,목,19.5,25.9,1,0,7.16,좋음
4597,2019-07-11,7,13,0.017,목,19.5,25.9,1,0,7.16,좋음
4598,2019-07-11,7,14,0.018,목,19.5,25.9,1,0,7.16,좋음
4599,2019-07-11,7,15,0.034,목,19.5,25.9,1,0,7.16,좋음
4600,2019-07-11,7,16,0.062,목,19.5,25.9,1,0,7.16,좋음
4601,2019-07-11,7,17,0.041,목,19.5,25.9,1,0,7.16,좋음
4602,2019-07-11,7,18,0.074,목,19.5,25.9,1,0,7.16,좋음
4603,2019-07-11,7,19,0.094,목,19.5,25.9,1,0,7.16,좋음
4604,2019-07-11,7,20,0.051,목,19.5,25.9,1,0,7.16,좋음
4605,2019-07-11,7,21,0.059,목,19.5,25.9,1,0,7.16,좋음
4606,2019-07-11,7,22,0.013,목,19.5,25.9,1,0,7.16,좋음
4607,2019-07-11,7,23,0.013,목,19.5,25.9,1,0,7.16,좋음
4608,2019-07-12,7,00,0.071,금,20.0,28.7,0,0,13.04,좋음
4609,2019-07-12,7,01,0.022,금,20.0,28.7,0,0,13.04,좋음
4610,2019-07-12,7,02,0.025,금,20.0,28.7,0,0,13.04,좋음
4611,2019-07-12,7,03,0.0,금,20.0,28.7,0,0,13.04,좋음
4612,2019-07-12,7,04,0.013,금,20.0,28.7,0,0,13.04,좋음
4613,2019-07-12,7,05,0.014,금,20.0,28.7,0,0,13.04,좋음
4614,2019-07-12,7,06,0.043,금,20.0,28.7,0,0,13.04,좋음
4615,2019-07-12,7,07,0.005,금,20.0,28.7,0,0,13.04,좋음
4616,2019-07-12,7,08,0.038,금,20.0,28.7,0,0,13.04,좋음
4617,2019-07-12,7,09,0.027,금,20.0,28.7,0,0,13.04,좋음
4618,2019-07-12,7,10,0.034,금,20.0,28.7,0,0,13.04,좋음
4619,2019-07-12,7,11,0.026,금,20.0,28.7,0,0,13.04,좋음
4620,2019-07-12,7,12,0.047,금,20.0,28.7,0,0,13.04,좋음
4621,2019-07-12,7,13,0.015,금,20.0,28.7,0,0,13.04,좋음
4622,2019-07-12,7,14,0.021,금,20.0,28.7,0,0,13.04,좋음
4623,2019-07-12,7,15,0.015,금,20.0,28.7,0,0,13.04,좋음
4624,2019-07-12,7,16,0.032,금,20.0,28.7,0,0,13.04,좋음
4625,2019-07-12,7,17,0.038,금,20.0,28.7,0,0,13.04,좋음
4626,2019-07-12,7,18,0.049,금,20.0,28.7,0,0,13.04,좋음
4627,2019-07-12,7,19,0.027,금,20.0,28.7,0,0,13.04,좋음
4628,2019-07-12,7,20,0.027,금,20.0,28.7,0,0,13.04,좋음
4629,2019-07-12,7,21,0.07,금,20.0,28.7,0,0,13.04,좋음
4630,2019-07-12,7,22,0.07,금,20.0,28.7,0,0,13.04,좋음
4631,2019-07-12,7,23,0.036,금,20.0,28.7,0,0,13.04,좋음
4632,2019-07-13,7,00,0.035,토,22.1,29.7,0,0,29.68,좋음
4633,2019-07-13,7,01,0.018,토,22.1,29.7,0,0,29.68,좋음
4634,2019-07-13,7,02,0.016,토,22.1,29.7,0,0,29.68,좋음
4635,2019-07-13,7,03,0.004,토,22.1,29.7,0,0,29.68,좋음
4636,2019-07-13,7,04,0.027,토,22.1,29.7,0,0,29.68,좋음
4637,2019-07-13,7,05,0.0,토,22.1,29.7,0,0,29.68,좋음
4638,2019-07-13,7,06,0.02,토,22.1,29.7,0,0,29.68,좋음
4639,2019-07-13,7,07,0.016,토,22.1,29.7,0,0,29.68,좋음
4640,2019-07-13,7,08,0.009,토,22.1,29.7,0,0,29.68,좋음
4641,2019-07-13,7,09,0.036,토,22.1,29.7,0,0,29.68,좋음
4642,2019-07-13,7,10,0.045,토,22.1,29.7,0,0,29.68,좋음
4643,2019-07-13,7,11,0.026,토,22.1,29.7,0,0,29.68,좋음
4644,2019-07-13,7,12,0.029,토,22.1,29.7,0,0,29.68,좋음
4645,2019-07-13,7,13,0.021,토,22.1,29.7,0,0,29.68,좋음
4646,2019-07-13,7,14,0.063,토,22.1,29.7,0,0,29.68,좋음
4647,2019-07-13,7,15,0.04,토,22.1,29.7,0,0,29.68,좋음
4648,2019-07-13,7,16,0.028,토,22.1,29.7,0,0,29.68,좋음
4649,2019-07-13,7,17,0.058,토,22.1,29.7,0,0,29.68,좋음
4650,2019-07-13,7,18,0.035,토,22.1,29.7,0,0,29.68,좋음
4651,2019-07-13,7,19,0.028,토,22.1,29.7,0,0,29.68,좋음
4652,2019-07-13,7,20,0.017,토,22.1,29.7,0,0,29.68,좋음
4653,2019-07-13,7,21,0.025,토,22.1,29.7,0,0,29.68,좋음
4654,2019-07-13,7,22,0.042,토,22.1,29.7,0,0,29.68,좋음
4655,2019-07-13,7,23,0.006,토,22.1,29.7,0,0,29.68,좋음
4656,2019-07-14,7,00,0.046,일,21.2,31.6,0,0,41.48,보통
4657,2019-07-14,7,01,0.022,일,21.2,31.6,0,0,41.48,보통
4658,2019-07-14,7,02,0.0,일,21.2,31.6,0,0,41.48,보통
4659,2019-07-14,7,03,0.019,일,21.2,31.6,0,0,41.48,보통
4660,2019-07-14,7,04,0.014,일,21.2,31.6,0,0,41.48,보통
4661,2019-07-14,7,05,0.014,일,21.2,31.6,0,0,41.48,보통
4662,2019-07-14,7,06,0.015,일,21.2,31.6,0,0,41.48,보통
4663,2019-07-14,7,07,0.025,일,21.2,31.6,0,0,41.48,보통
4664,2019-07-14,7,08,0.013,일,21.2,31.6,0,0,41.48,보통
4665,2019-07-14,7,09,0.04,일,21.2,31.6,0,0,41.48,보통
4666,2019-07-14,7,10,0.028,일,21.2,31.6,0,0,41.48,보통
4667,2019-07-14,7,11,0.033,일,21.2,31.6,0,0,41.48,보통
4668,2019-07-14,7,12,0.014,일,21.2,31.6,0,0,41.48,보통
4669,2019-07-14,7,13,0.077,일,21.2,31.6,0,0,41.48,보통
4670,2019-07-14,7,14,0.044,일,21.2,31.6,0,0,41.48,보통
4671,2019-07-14,7,15,0.085,일,21.2,31.6,0,0,41.48,보통
4672,2019-07-14,7,16,0.045,일,21.2,31.6,0,0,41.48,보통
4673,2019-07-14,7,17,0.03,일,21.2,31.6,0,0,41.48,보통
4674,2019-07-14,7,18,0.032,일,21.2,31.6,0,0,41.48,보통
4675,2019-07-14,7,19,0.012,일,21.2,31.6,0,0,41.48,보통
4676,2019-07-14,7,20,0.011,일,21.2,31.6,0,0,41.48,보통
4677,2019-07-14,7,21,0.044,일,21.2,31.6,0,0,41.48,보통
4678,2019-07-14,7,22,0.035,일,21.2,31.6,0,0,41.48,보통
4679,2019-07-14,7,23,0.055,일,21.2,31.6,0,0,41.48,보통
4680,2019-07-15,7,00,0.019,월,22.1,27.4,1,0,38.68,보통
4681,2019-07-15,7,01,0.024,월,22.1,27.4,1,0,38.68,보통
4682,2019-07-15,7,02,0.008,월,22.1,27.4,1,0,38.68,보통
4683,2019-07-15,7,03,0.0,월,22.1,27.4,1,0,38.68,보통
4684,2019-07-15,7,04,0.0,월,22.1,27.4,1,0,38.68,보통
4685,2019-07-15,7,05,0.0,월,22.1,27.4,1,0,38.68,보통
4686,2019-07-15,7,06,0.013,월,22.1,27.4,1,0,38.68,보통
4687,2019-07-15,7,07,0.024,월,22.1,27.4,1,0,38.68,보통
4688,2019-07-15,7,08,0.051,월,22.1,27.4,1,0,38.68,보통
4689,2019-07-15,7,09,0.057,월,22.1,27.4,1,0,38.68,보통
4690,2019-07-15,7,10,0.045,월,22.1,27.4,1,0,38.68,보통
4691,2019-07-15,7,11,0.009,월,22.1,27.4,1,0,38.68,보통
4692,2019-07-15,7,12,0.025,월,22.1,27.4,1,0,38.68,보통
4693,2019-07-15,7,13,0.031,월,22.1,27.4,1,0,38.68,보통
4694,2019-07-15,7,14,0.11,월,22.1,27.4,1,0,38.68,보통
4695,2019-07-15,7,15,0.084,월,22.1,27.4,1,0,38.68,보통
4696,2019-07-15,7,16,0.096,월,22.1,27.4,1,0,38.68,보통
4697,2019-07-15,7,17,0.084,월,22.1,27.4,1,0,38.68,보통
4698,2019-07-15,7,18,0.097,월,22.1,27.4,1,0,38.68,보통
4699,2019-07-15,7,19,0.044,월,22.1,27.4,1,0,38.68,보통
4700,2019-07-15,7,20,0.066,월,22.1,27.4,1,0,38.68,보통
4701,2019-07-15,7,21,0.018,월,22.1,27.4,1,0,38.68,보통
4702,2019-07-15,7,22,0.028,월,22.1,27.4,1,0,38.68,보통
4703,2019-07-15,7,23,0.029,월,22.1,27.4,1,0,38.68,보통
4704,2019-07-16,7,00,0.037,화,21.4,28.8,1,0,31.6,보통
4705,2019-07-16,7,01,0.017,화,21.4,28.8,1,0,31.6,보통
4706,2019-07-16,7,02,0.048,화,21.4,28.8,1,0,31.6,보통
4707,2019-07-16,7,03,0.074,화,21.4,28.8,1,0,31.6,보통
4708,2019-07-16,7,04,0.0,화,21.4,28.8,1,0,31.6,보통
4709,2019-07-16,7,05,0.021,화,21.4,28.8,1,0,31.6,보통
4710,2019-07-16,7,06,0.025,화,21.4,28.8,1,0,31.6,보통
4711,2019-07-16,7,07,0.019,화,21.4,28.8,1,0,31.6,보통
4712,2019-07-16,7,08,0.021,화,21.4,28.8,1,0,31.6,보통
4713,2019-07-16,7,09,0.035,화,21.4,28.8,1,0,31.6,보통
4714,2019-07-16,7,10,0.032,화,21.4,28.8,1,0,31.6,보통
4715,2019-07-16,7,11,0.017,화,21.4,28.8,1,0,31.6,보통
4716,2019-07-16,7,12,0.016,화,21.4,28.8,1,0,31.6,보통
4717,2019-07-16,7,13,0.031,화,21.4,28.8,1,0,31.6,보통
4718,2019-07-16,7,14,0.041,화,21.4,28.8,1,0,31.6,보통
4719,2019-07-16,7,15,0.072,화,21.4,28.8,1,0,31.6,보통
4720,2019-07-16,7,16,0.037,화,21.4,28.8,1,0,31.6,보통
4721,2019-07-16,7,17,0.073,화,21.4,28.8,1,0,31.6,보통
4722,2019-07-16,7,18,0.011,화,21.4,28.8,1,0,31.6,보통
4723,2019-07-16,7,19,0.03,화,21.4,28.8,1,0,31.6,보통
4724,2019-07-16,7,20,0.054,화,21.4,28.8,1,0,31.6,보통
4725,2019-07-16,7,21,0.016,화,21.4,28.8,1,0,31.6,보통
4726,2019-07-16,7,22,0.029,화,21.4,28.8,1,0,31.6,보통
4727,2019-07-16,7,23,0.011,화,21.4,28.8,1,0,31.6,보통
4728,2019-07-17,7,00,0.039,수,22.3,29.2,1,0,58.24,보통
4729,2019-07-17,7,01,0.025,수,22.3,29.2,1,0,58.24,보통
4730,2019-07-17,7,02,0.012,수,22.3,29.2,1,0,58.24,보통
4731,2019-07-17,7,03,0.018,수,22.3,29.2,1,0,58.24,보통
4732,2019-07-17,7,04,0.027,수,22.3,29.2,1,0,58.24,보통
4733,2019-07-17,7,05,0.005,수,22.3,29.2,1,0,58.24,보통
4734,2019-07-17,7,06,0.026,수,22.3,29.2,1,0,58.24,보통
4735,2019-07-17,7,07,0.02,수,22.3,29.2,1,0,58.24,보통
4736,2019-07-17,7,08,0.02,수,22.3,29.2,1,0,58.24,보통
4737,2019-07-17,7,09,0.054,수,22.3,29.2,1,0,58.24,보통
4738,2019-07-17,7,10,0.042,수,22.3,29.2,1,0,58.24,보통
4739,2019-07-17,7,11,0.017,수,22.3,29.2,1,0,58.24,보통
4740,2019-07-17,7,12,0.028,수,22.3,29.2,1,0,58.24,보통
4741,2019-07-17,7,13,0.027,수,22.3,29.2,1,0,58.24,보통
4742,2019-07-17,7,14,0.036,수,22.3,29.2,1,0,58.24,보통
4743,2019-07-17,7,15,0.02,수,22.3,29.2,1,0,58.24,보통
4744,2019-07-17,7,16,0.036,수,22.3,29.2,1,0,58.24,보통
4745,2019-07-17,7,17,0.033,수,22.3,29.2,1,0,58.24,보통
4746,2019-07-17,7,18,0.019,수,22.3,29.2,1,0,58.24,보통
4747,2019-07-17,7,19,0.019,수,22.3,29.2,1,0,58.24,보통
4748,2019-07-17,7,20,0.043,수,22.3,29.2,1,0,58.24,보통
4749,2019-07-17,7,21,0.045,수,22.3,29.2,1,0,58.24,보통
4750,2019-07-17,7,22,0.018,수,22.3,29.2,1,0,58.24,보통
4751,2019-07-17,7,23,0.043,수,22.3,29.2,1,0,58.24,보통
4752,2019-07-18,7,00,0.028,목,23.3,32.1,0,0,66.04,보통
4753,2019-07-18,7,01,0.025,목,23.3,32.1,0,0,66.04,보통
4754,2019-07-18,7,02,0.015,목,23.3,32.1,0,0,66.04,보통
4755,2019-07-18,7,03,0.0,목,23.3,32.1,0,0,66.04,보통
4756,2019-07-18,7,04,0.038,목,23.3,32.1,0,0,66.04,보통
4757,2019-07-18,7,05,0.014,목,23.3,32.1,0,0,66.04,보통
4758,2019-07-18,7,06,0.014,목,23.3,32.1,0,0,66.04,보통
4759,2019-07-18,7,07,0.036,목,23.3,32.1,0,0,66.04,보통
4760,2019-07-18,7,08,0.045,목,23.3,32.1,0,0,66.04,보통
4761,2019-07-18,7,09,0.028,목,23.3,32.1,0,0,66.04,보통
4762,2019-07-18,7,10,0.046,목,23.3,32.1,0,0,66.04,보통
4763,2019-07-18,7,11,0.0,목,23.3,32.1,0,0,66.04,보통
4764,2019-07-18,7,12,0.013,목,23.3,32.1,0,0,66.04,보통
4765,2019-07-18,7,13,0.034,목,23.3,32.1,0,0,66.04,보통
4766,2019-07-18,7,14,0.008,목,23.3,32.1,0,0,66.04,보통
4767,2019-07-18,7,15,0.04,목,23.3,32.1,0,0,66.04,보통
4768,2019-07-18,7,16,0.014,목,23.3,32.1,0,0,66.04,보통
4769,2019-07-18,7,17,0.0,목,23.3,32.1,0,0,66.04,보통
4770,2019-07-18,7,18,0.032,목,23.3,32.1,0,0,66.04,보통
4771,2019-07-18,7,19,0.02,목,23.3,32.1,0,0,66.04,보통
4772,2019-07-18,7,20,0.052,목,23.3,32.1,0,0,66.04,보통
4773,2019-07-18,7,21,0.019,목,23.3,32.1,0,0,66.04,보통
4774,2019-07-18,7,22,0.017,목,23.3,32.1,0,0,66.04,보통
4775,2019-07-18,7,23,0.035,목,23.3,32.1,0,0,66.04,보통
4776,2019-07-19,7,00,0.031,금,22.8,35.0,0,0,33.04,보통
4777,2019-07-19,7,01,0.041,금,22.8,35.0,0,0,33.04,보통
4778,2019-07-19,7,02,0.017,금,22.8,35.0,0,0,33.04,보통
4779,2019-07-19,7,03,0.049,금,22.8,35.0,0,0,33.04,보통
4780,2019-07-19,7,04,0.011,금,22.8,35.0,0,0,33.04,보통
4781,2019-07-19,7,05,0.0,금,22.8,35.0,0,0,33.04,보통
4782,2019-07-19,7,06,0.014,금,22.8,35.0,0,0,33.04,보통
4783,2019-07-19,7,07,0.032,금,22.8,35.0,0,0,33.04,보통
4784,2019-07-19,7,08,0.041,금,22.8,35.0,0,0,33.04,보통
4785,2019-07-19,7,09,0.037,금,22.8,35.0,0,0,33.04,보통
4786,2019-07-19,7,10,0.03,금,22.8,35.0,0,0,33.04,보통
4787,2019-07-19,7,11,0.028,금,22.8,35.0,0,0,33.04,보통
4788,2019-07-19,7,12,0.014,금,22.8,35.0,0,0,33.04,보통
4789,2019-07-19,7,13,0.016,금,22.8,35.0,0,0,33.04,보통
4790,2019-07-19,7,14,0.025,금,22.8,35.0,0,0,33.04,보통
4791,2019-07-19,7,15,0.026,금,22.8,35.0,0,0,33.04,보통
4792,2019-07-19,7,16,0.032,금,22.8,35.0,0,0,33.04,보통
4793,2019-07-19,7,17,0.09,금,22.8,35.0,0,0,33.04,보통
4794,2019-07-19,7,18,0.039,금,22.8,35.0,0,0,33.04,보통
4795,2019-07-19,7,19,0.047,금,22.8,35.0,0,0,33.04,보통
4796,2019-07-19,7,20,0.024,금,22.8,35.0,0,0,33.04,보통
4797,2019-07-19,7,21,0.045,금,22.8,35.0,0,0,33.04,보통
4798,2019-07-19,7,22,0.019,금,22.8,35.0,0,0,33.04,보통
4799,2019-07-19,7,23,0.067,금,22.8,35.0,0,0,33.04,보통
4800,2019-07-20,7,00,0.029,토,25.1,31.9,1,0,8.04,좋음
4801,2019-07-20,7,01,0.021,토,25.1,31.9,1,0,8.04,좋음
4802,2019-07-20,7,02,0.014,토,25.1,31.9,1,0,8.04,좋음
4803,2019-07-20,7,03,0.0,토,25.1,31.9,1,0,8.04,좋음
4804,2019-07-20,7,04,0.046,토,25.1,31.9,1,0,8.04,좋음
4805,2019-07-20,7,05,0.0,토,25.1,31.9,1,0,8.04,좋음
4806,2019-07-20,7,06,0.04,토,25.1,31.9,1,0,8.04,좋음
4807,2019-07-20,7,07,0.037,토,25.1,31.9,1,0,8.04,좋음
4808,2019-07-20,7,08,0.067,토,25.1,31.9,1,0,8.04,좋음
4809,2019-07-20,7,09,0.036,토,25.1,31.9,1,0,8.04,좋음
4810,2019-07-20,7,10,0.044,토,25.1,31.9,1,0,8.04,좋음
4811,2019-07-20,7,11,0.0,토,25.1,31.9,1,0,8.04,좋음
4812,2019-07-20,7,12,0.042,토,25.1,31.9,1,0,8.04,좋음
4813,2019-07-20,7,13,0.005,토,25.1,31.9,1,0,8.04,좋음
4814,2019-07-20,7,14,0.032,토,25.1,31.9,1,0,8.04,좋음
4815,2019-07-20,7,15,0.056,토,25.1,31.9,1,0,8.04,좋음
4816,2019-07-20,7,16,0.028,토,25.1,31.9,1,0,8.04,좋음
4817,2019-07-20,7,17,0.021,토,25.1,31.9,1,0,8.04,좋음
4818,2019-07-20,7,18,0.022,토,25.1,31.9,1,0,8.04,좋음
4819,2019-07-20,7,19,0.046,토,25.1,31.9,1,0,8.04,좋음
