,방송일시,hour,ampm,마더코드,상품코드,상품명,상품군,판매단가,노출시간,취급액,판매개수
8980,2019-08-19,22,PM,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,60.0,82208000.0,378.0
8981,2019-08-19,22,PM,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,60.0,14543000.0,70.0
8982,2019-08-19,22,PM,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,60.0,25216000.0,128.0
8983,2019-08-19,22,PM,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,60.0,77641000.0,374.0
8984,2019-08-19,11,AM,100167,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,38900,60.0,150411000.0,3867.0
8985,2019-08-19,23,PM,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,60.0,66369000.0,122.0
8986,2019-08-19,23,PM,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,60.0,51766000.0,87.0
8987,2019-08-19,23,PM,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,60.0,61692000.0,96.0
8988,2019-08-19,0,AM,100720,202106,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,속옷,89900,20.0,52835000.0,588.0
8989,2019-08-19,0,AM,100786,202304,[루이띠에] 18K 베르니아  반지,잡화,750000,60.2,1651000.0,3.0
8990,2019-08-19,0,AM,100786,202305,[루이띠에] 18K 베르니아 귀걸이,잡화,490000,60.2,8471000.0,18.0
8991,2019-08-19,0,AM,100786,202306,[루이띠에] 18K 베르니아 목걸이,잡화,790000,60.2,18665000.0,24.0
8992,2019-08-19,0,AM,100786,202307,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,잡화,2090000,60.2,17971000.0,9.0
8993,2019-08-19,0,AM,100786,202308,[루이띠에] 18K 베르니아 주얼리 세트,잡화,2990000,60.2,44839000.0,15.0
8994,2019-08-19,0,AM,100786,202309,[루이띠에] 18K 베르니아 팔찌,잡화,1350000,60.2,8757000.0,7.0
8995,2019-08-19,0,AM,100786,202310,[루이띠에] 18K 베르니아 팔찌 반지 세트,잡화,2030000,60.2,4391000.0,3.0
8996,2019-08-19,12,PM,100777,202274,뷰티플렉스 풍기인견 원피스 2종(8월),속옷,29900,60.0,114204000.0,3820.0
8997,2019-08-20,1,AM,100412,201303,이동수골프 남성 썸머 밴딩팬츠 3종,의류,39000,55.166666666666664,15463000.0,397.0
8998,2019-08-20,1,AM,100412,201305,이동수골프 여성 썸머 밴딩팬츠 3종,의류,39000,55.166666666666664,15163000.0,389.0
8999,2019-08-20,13,PM,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,60.0,126759000.0,1155.0
9000,2019-08-20,14,PM,100776,202268,뷰티플렉스 풍기인견 란쥬패키지(8월),속옷,49900,60.0,65964000.0,1322.0
9001,2019-08-20,14,PM,100776,202272,뷰티플렉스 풍기인견 브라패키지(8월),속옷,49900,60.0,17847000.0,358.0
9002,2019-08-20,15,PM,100749,202189,레코바 남성 다이얼워킹화세트,잡화,39900,60.0,39393000.0,988.0
9003,2019-08-20,15,PM,100749,202193,레코바 여성 다이얼워킹화세트,잡화,39900,60.0,41605000.0,1043.0
9004,2019-08-20,16,PM,100026,200038,궁중 손질새우 200미 + 동태포 400g,농수축,43900,60.0,121199000.0,2761.0
9005,2019-08-20,17,PM,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,60.0,152456000.0,3728.0
9006,2019-08-20,6,AM,100102,200282,무이자 락앤락 유로오븐글라스 세트,주방,69800,60.0,8918000.0,128.0
9007,2019-08-20,6,AM,100102,200285,일시불 락앤락 유로오븐글라스 세트,주방,64800,60.0,43515000.0,672.0
9008,2019-08-20,18,PM,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,60.0,126478000.0,2535.0
9009,2019-08-20,7,AM,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,60.0,91562000.0,1552.0
9010,2019-08-20,19,PM,100572,201720,무이자 삼성 파워모션 청소기 VC44M3150LB,가전,169000,60.0,54334000.0,322.0
9011,2019-08-20,19,PM,100572,201772,일시불 삼성 파워모션 청소기 VC44M3150LB,가전,164000,60.0,66902000.0,408.0
9012,2019-08-20,20,PM,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,128000,60.0,9185000.0,72.0
9013,2019-08-20,20,PM,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,60.0,46973000.0,282.0
9014,2019-08-20,20,PM,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000,60.0,12826000.0,106.0
9015,2019-08-20,20,PM,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,60.0,74887000.0,471.0
9016,2019-08-20,9,AM,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,60.0,144565000.0,2951.0
9017,2019-08-20,21,PM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,60.0,73983000.0,50.0
9018,2019-08-20,21,PM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,60.0,85631000.0,64.0
9019,2019-08-20,10,AM,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,60.0,96816000.0,2489.0
9020,2019-08-20,10,AM,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,60.0,55931000.0,1438.0
9021,2019-08-20,22,PM,100499,201501,하림뼈없는양념닭발세트,농수축,39900,60.0,219087000.0,5491.0
9022,2019-08-20,11,AM,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,60.0,127801000.0,2287.0
9023,2019-08-20,23,PM,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,60.0,9631000.0,13.0
9024,2019-08-20,23,PM,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,60.0,55361000.0,59.0
9025,2019-08-20,23,PM,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,60.0,12748000.0,11.0
9026,2019-08-20,23,PM,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,60.0,5408000.0,8.0
9027,2019-08-20,23,PM,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,60.0,27461000.0,31.0
9028,2019-08-20,23,PM,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,60.0,6170000.0,6.0
9029,2019-08-20,0,AM,100281,200909,초특가)에버라스트 드로즈 10+4종,속옷,39900,60.0,60643000.0,1520.0
9030,2019-08-20,12,PM,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,60.0,23624000.0,133.0
9031,2019-08-20,12,PM,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,60.0,13816000.0,88.0
9032,2019-08-20,12,PM,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,60.0,46014000.0,274.0
9033,2019-08-20,12,PM,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,60.0,26551000.0,180.0
9034,2019-08-21,1,AM,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,39900,55.166666666666664,31028000.0,778.0
9035,2019-08-21,13,PM,100275,200904,몬테밀라노 크루즈 이지웨어 패키지,속옷,49900,60.0,99379000.0,1992.0
9036,2019-08-21,14,PM,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,60.0,40327000.0,313.0
9037,2019-08-21,14,PM,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,60.0,77803000.0,654.0
9038,2019-08-21,15,PM,100019,200029,AAD 도트펀칭 컴포트 슬립온,잡화,29000,60.0,94723000.0,3267.0
9039,2019-08-21,16,PM,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,60.0,107022000.0,1915.0
9040,2019-08-21,17,PM,100523,201590,현대어찬 손질갈치,농수축,36900,60.0,164598000.0,4461.0
9041,2019-08-21,6,AM,100095,200257,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,의류,109000,60.0,61295000.0,563.0
9042,2019-08-21,18,PM,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,60.0,98182000.0,1640.0
9043,2019-08-21,7,AM,100233,200796,벨라홈 2way  타퍼 꿀잠 매트리스  싱글 세트,생활용품,69800,60.0,15024000.0,216.0
9044,2019-08-21,7,AM,100233,200797,벨라홈 2way  타퍼 꿀잠 매트리스  퀸+ 싱글 세트,생활용품,129600,60.0,31434000.0,243.0
9045,2019-08-21,7,AM,100233,200798,벨라홈 2way  타퍼 꿀잠 매트리스 퀸 세트,생활용품,79800,60.0,16917000.0,212.0
9046,2019-08-21,19,PM,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000,60.0,92437000.0,1567.0
9047,2019-08-21,19,PM,100618,201920,헤드 파이로라이트 트렁크 8종 패키지(7월),속옷,59000,60.0,24133000.0,410.0
9048,2019-08-21,8,AM,100822,202422,보코 풍기인견 블라우스,의류,39000,60.0,84931000.0,2178.0
9049,2019-08-21,20,PM,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,60.0,37991000.0,70.0
9050,2019-08-21,20,PM,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,60.0,55218000.0,93.0
9051,2019-08-21,20,PM,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,60.0,52370000.0,81.0
9052,2019-08-21,9,AM,100441,201363,오가닉뷰티 쿨 번아웃 레이스 브라세트,속옷,59900,60.0,64444000.0,1076.0
9053,2019-08-21,21,PM,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,60.0,98037000.0,2521.0
9054,2019-08-21,21,PM,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,60.0,57880000.0,1488.0
9055,2019-08-21,10,AM,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,60.0,135736000.0,55.0
9056,2019-08-21,22,PM,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,60.0,69330000.0,142.0
9057,2019-08-21,22,PM,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,60.0,95026000.0,217.0
9058,2019-08-21,11,AM,100253,200864,안동간고등어 20팩,농수축,30900,60.0,188861000.0,6113.0
9059,2019-08-21,23,PM,100567,201666,무이자 코지마 안마의자 오딧세이,생활용품,1980000,60.0,31605000.0,16.0
9060,2019-08-21,23,PM,100567,201667,일시불 코지마 안마의자 오딧세이,생활용품,1880000,60.0,17213000.0,10.0
9061,2019-08-21,0,AM,100452,201396,NNF SS트레이닝 세트(8월),의류,29000,60.0,104688000.0,3610.0
9062,2019-08-21,12,PM,100088,200238,에코라믹 통주물 스톤 냄비세트 (new),주방,60900,60.0,78789000.0,1294.0
9063,2019-08-22,1,AM,100442,201365,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,속옷,59900,55.166666666666664,40339000.0,674.0
9064,2019-08-22,14,PM,100845,202492,알비에로 마르티니 1A클라쎄 버킷 드로잉 백,잡화,299000,60.0,21548000.0,73.0
9065,2019-08-22,14,PM,100845,202493,알비에로 마르티니 1A클라쎄 소프트 메디오백,잡화,179000,60.0,13937000.0,78.0
9066,2019-08-22,14,PM,100845,202494,알비에로 마르티니 1A클라쎄 스퀘어 마일드 크로스 백,잡화,159000,60.0,3102000.0,20.0
9067,2019-08-22,14,PM,100845,202501,알비에로 마르티니 1A클라쎄 지오맵 호보백,잡화,149000,60.0,15435000.0,104.0
9068,2019-08-22,14,PM,100845,202504,알비에로 마르티니 1A클라쎄 프리다 숄더백,잡화,199000,60.0,15567000.0,79.0
9069,2019-08-22,14,PM,100846,202500,알비에로 마르티니 1A클라쎄 지오맵 울실크 스카프,잡화,99000,60.0,37446000.0,379.0
9070,2019-08-22,15,PM,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,60.0,142984000.0,1303.0
9071,2019-08-22,16,PM,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,60.0,119300000.0,2135.0
9072,2019-08-22,17,PM,100702,202073,영산포숙성 홍어 9팩,농수축,38900,60.0,86880000.0,2234.0
9073,2019-08-22,6,AM,100181,200610,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,69900,60.0,26430000.0,379.0
9074,2019-08-22,18,PM,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,60.0,105854000.0,2589.0
9075,2019-08-22,7,AM,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,60.0,88059000.0,1493.0
9076,2019-08-22,19,PM,100838,202481,쿠쿠 블랙스톤 전기밥솥 10인용(세일),주방,258000,60.0,78440000.0,305.0
9077,2019-08-22,19,PM,100838,202482,쿠쿠 블랙스톤 전기밥솥 6인용(세일),주방,228000,60.0,44941000.0,198.0
9078,2019-08-22,8,AM,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,60.0,134624000.0,2748.0
9079,2019-08-22,20,PM,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,128000,60.0,8240000.0,65.0
9080,2019-08-22,20,PM,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,60.0,40073000.0,240.0
9081,2019-08-22,20,PM,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000,60.0,12843000.0,106.0
9082,2019-08-22,20,PM,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,60.0,61009000.0,384.0
9083,2019-08-22,9,AM,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900,60.0,100756000.0,3370.0
9084,2019-08-22,21,PM,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000,60.0,9420000.0,8.0
9085,2019-08-22,21,PM,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,60.0,31480000.0,17.0
9086,2019-08-22,21,PM,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000,60.0,12675000.0,5.0
9087,2019-08-22,21,PM,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,3190000,60.0,0.0,0.0
9088,2019-08-22,21,PM,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,60.0,33662000.0,29.0
9089,2019-08-22,21,PM,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,60.0,43450000.0,26.0
9090,2019-08-22,21,PM,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000,60.0,0.0,0.0
9091,2019-08-22,21,PM,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000,60.0,27245000.0,10.0
9092,2019-08-22,10,AM,100170,200584,유귀열의 The 귀한 치마살,농수축,55900,60.0,99081000.0,1773.0
9093,2019-08-22,22,PM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,60.0,106831000.0,72.0
9094,2019-08-22,22,PM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,60.0,89232000.0,66.0
9095,2019-08-22,11,AM,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,60.0,83575000.0,2149.0
9096,2019-08-22,11,AM,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,60.0,58821000.0,1513.0
9097,2019-08-22,23,PM,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,443000,60.0,39948000.0,91.0
9098,2019-08-22,23,PM,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,434000,60.0,24065000.0,56.0
9099,2019-08-22,12,PM,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,164000,60.0,59866000.0,366.0
9100,2019-08-22,12,PM,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,154000,60.0,42083000.0,274.0
9101,2019-08-23,1,AM,100444,201369,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,59900,55.166666666666664,53412000.0,892.0
9102,2019-08-23,13,PM,100199,200671,소들녘 소 갈비탕 10팩,농수축,50900,60.0,95650000.0,1880.0
9103,2019-08-23,14,PM,100033,200049,생쥴랑 18K 베니스 주얼리 컬렉션 11종,잡화,299000,60.0,140369000.0,470.0
9104,2019-08-23,15,PM,100832,202444,청정수산 완도활전복 35미,농수축,59900,60.0,99799000.0,1667.0
9105,2019-08-23,16,PM,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,60.0,105852000.0,1768.0
9106,2019-08-23,17,PM,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,60.0,37078000.0,288.0
9107,2019-08-23,17,PM,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,60.0,79813000.0,671.0
9108,2019-08-23,6,AM,100094,200256,[페플럼제이] 19Fall' 시그니처 밴딩팬츠 4종,의류,69000,60.0,36027000.0,523.0
9109,2019-08-23,18,PM,100253,200864,안동간고등어 20팩,농수축,30900,60.0,106681000.0,3453.0
9110,2019-08-23,7,AM,100789,202345,노송가구 제이드 비취 교자상(600),생활용품,40900,60.0,14350000.0,351.0
9111,2019-08-23,7,AM,100789,202346,노송가구 제이드 비취 교자상(800),생활용품,59000,60.0,12031000.0,204.0
9112,2019-08-23,7,AM,100789,202347,노송가구 제이드 비취 교자상(900),생활용품,69000,60.0,18808000.0,273.0
9113,2019-08-23,7,AM,100789,202348,노송가구 제이드 비취 꽃상감 교자상(900),생활용품,74000,60.0,46396000.0,627.0
9114,2019-08-23,19,PM,100170,200584,유귀열의 The 귀한 치마살,농수축,55900,60.0,38183000.0,684.0
9115,2019-08-23,8,AM,100126,200335,퀸메이드 제로 청소기,생활용품,159000,60.0,72019000.0,453.0
9116,2019-08-23,20,PM,100225,200777,리복 델타 피트니스 드로즈 12종,속옷,89000,60.0,65862000.0,741.0
9117,2019-08-23,20,PM,100225,200780,리복 델타 피트니스 트렁크 8종,속옷,89000,60.0,12135000.0,137.0
9118,2019-08-23,20,PM,100225,200784,리복 스피드윅 런닝 6종,속옷,89000,60.0,6458000.0,73.0
9119,2019-08-23,9,AM,100189,200632,코치 베네트 사첼백,잡화,198000,60.0,33779000.0,171.0
9120,2019-08-23,9,AM,100189,200638,코치 시그니처 켈시 사첼백,잡화,238000,60.0,40974000.0,173.0
9121,2019-08-23,9,AM,100190,200641,코치 아이비 메신저 크로스백,잡화,199000,60.0,28685000.0,145.0
9122,2019-08-23,9,AM,100190,200642,코치 앤디 백팩,잡화,229000,60.0,24170000.0,106.0
9123,2019-08-23,9,AM,100190,200645,코치 플라이트백,잡화,169000,60.0,29505000.0,175.0
9124,2019-08-23,21,PM,100152,200490,무이자 LG전자 코드제로 청소기 A978SA.AKOR,가전,1239000,60.0,16050000.0,13.0
9125,2019-08-23,21,PM,100152,200557,일시불 LG전자 코드제로 청소기 A978SA.AKOR,가전,1169000,60.0,7559000.0,7.0
9126,2019-08-23,10,AM,100452,201396,NNF SS트레이닝 세트(8월),의류,29000,60.0,129552000.0,4468.0
9127,2019-08-23,22,PM,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,60.0,54608000.0,251.0
9128,2019-08-23,22,PM,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,60.0,9748000.0,47.0
9129,2019-08-23,22,PM,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,60.0,14602000.0,74.0
9130,2019-08-23,22,PM,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,60.0,32930000.0,159.0
9131,2019-08-23,11,AM,100305,200984,오모떼 쉐이핑 브라팬티 10종(7월),속옷,59900,60.0,114363000.0,1910.0
9132,2019-08-23,0,AM,100044,200122,프리바이오틱스 3300 12박스(12개월분),건강기능,99000,60.0,65308000.0,660.0
9133,2019-08-23,12,PM,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,60.0,89517000.0,1497.0
9134,2019-08-24,1,AM,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,55.166666666666664,53264000.0,1088.0
9135,2019-08-24,13,PM,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000,60.0,51647000.0,654.0
9136,2019-08-24,13,PM,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050,60.0,160294000.0,2136.0
9137,2019-08-24,14,PM,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,60.0,167080000.0,4086.0
9138,2019-08-24,15,PM,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,60.0,155298000.0,1415.0
9139,2019-08-24,16,PM,100523,201590,현대어찬 손질갈치,농수축,36900,60.0,212208000.0,5751.0
9140,2019-08-24,17,PM,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,60.0,157113000.0,2811.0
9141,2019-08-24,6,AM,100452,201396,NNF SS트레이닝 세트(8월),의류,29000,60.0,88908000.0,3066.0
9142,2019-08-24,7,AM,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000,60.0,36423000.0,462.0
9143,2019-08-24,7,AM,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050,60.0,122475000.0,1632.0
9144,2019-08-24,8,AM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,60.0,69832000.0,47.0
9145,2019-08-24,8,AM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,60.0,74416000.0,55.0
9146,2019-08-24,20,PM,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,40.0,42135000.0,1084.0
9147,2019-08-24,20,PM,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,40.0,23460000.0,604.0
9148,2019-08-24,9,AM,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,60.0,144045000.0,2409.0
9149,2019-08-24,21,PM,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,20.0,37120000.0,955.0
9150,2019-08-24,21,PM,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,20.0,21583000.0,555.0
9151,2019-08-24,21,PM,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000,40.0,27210000.0,345.0
9152,2019-08-24,21,PM,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050,40.0,44491000.0,593.0
9153,2019-08-24,10,AM,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,60.0,154558000.0,2765.0
9154,2019-08-24,22,PM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,40.0,49308000.0,33.0
9155,2019-08-24,22,PM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,40.0,44627000.0,33.0
9156,2019-08-24,22,PM,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000,20.0,45027000.0,570.0
9157,2019-08-24,22,PM,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050,20.0,0.0,0.0
9158,2019-08-24,11,AM,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,60.0,172909000.0,3529.0
9159,2019-08-24,23,PM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,20.0,36911000.0,25.0
9160,2019-08-24,23,PM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,20.0,40894000.0,31.0
9161,2019-08-24,12,PM,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,49900,60.0,106258000.0,2130.0
9162,2019-08-25,1,AM,100509,201570,안타고 만능 가스그릴,주방,99000,35.5,25574000.0,259.0
9163,2019-08-25,13,PM,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000,60.0,120359000.0,2040.0
9164,2019-08-25,13,PM,100618,201920,헤드 파이로라이트 트렁크 8종 패키지(7월),속옷,59000,60.0,35665000.0,605.0
9165,2019-08-25,14,PM,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,60.0,66134000.0,513.0
9166,2019-08-25,14,PM,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,60.0,110997000.0,933.0
9167,2019-08-25,15,PM,100026,200038,궁중 손질새우 200미 + 동태포 400g,농수축,43900,60.0,203500000.0,4636.0
9168,2019-08-25,16,PM,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,60.0,132557000.0,3408.0
9169,2019-08-25,16,PM,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,60.0,73026000.0,1878.0
9170,2019-08-25,17,PM,100844,202489,하늘내린 용대리황태10마리,농수축,32900,60.0,163114000.0,4958.0
9171,2019-08-25,6,AM,100195,200655,레이프릴 오가닉 코튼 보정팬티 12종,속옷,39900,60.0,64288000.0,1612.0
9172,2019-08-25,18,PM,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,20.0,40612000.0,678.0
9173,2019-08-25,7,AM,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900,60.0,107799000.0,3606.0
9174,2019-08-25,8,AM,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,60.0,137017000.0,2323.0
9175,2019-08-25,20,PM,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,40.0,78124000.0,1911.0
9176,2019-08-25,9,AM,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,60.0,88944000.0,408.0
9177,2019-08-25,9,AM,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,60.0,17754000.0,86.0
9178,2019-08-25,9,AM,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,60.0,20709000.0,105.0
9179,2019-08-25,9,AM,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,60.0,68940000.0,332.0
9180,2019-08-25,21,PM,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000,40.0,9373000.0,8.0
9181,2019-08-25,21,PM,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,40.0,9046000.0,5.0
9182,2019-08-25,21,PM,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000,40.0,0.0,0.0
9183,2019-08-25,21,PM,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,3190000,40.0,0.0,0.0
9184,2019-08-25,21,PM,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,40.0,14007000.0,12.0
9185,2019-08-25,21,PM,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,40.0,15838000.0,10.0
9186,2019-08-25,21,PM,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000,40.0,0.0,0.0
9187,2019-08-25,21,PM,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000,40.0,6818000.0,3.0
9188,2019-08-25,21,PM,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,20.0,60549000.0,1481.0
9189,2019-08-25,10,AM,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,60.0,157619000.0,64.0
